MFCC	ZC	time	noteName	noteMIDI	noteKey	noteOctave	chordName	chordKey	chordMode	chordNotes	RMS
[0.22261712840399245, -0.056315359903029473, -0.080737482527103707, 0.07364026316482071, 0.022194933703507856, 0.062728257724074352, -0.01010217527178606, -0.011870225682534352, 0.016671686620969087, 0.024925246454873953, 0.035584160887520491, -0.085733016185010988]	0.050	54.451	D#	39	3	2	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.707
[0.25391438811584055, -0.080666825533067213, -0.16014835976583938, 0.0050948223015623998, 0.01570902067518215, 0.033821305300091413, 0.064229007183308512, -0.035650647110518324, 0.039143428241937402, -0.036331403481400362, -0.031406475738860726, -0.032422245035801135]	0.081	54.683	G	55	7	3	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.675
[0.29453935339162557, -0.11880643856932185, -0.12123354134598303, 0.08736057200784951, 0.05981674704317802, 0.043852704212113201, 0.047296821256944614, -0.018460445266266057, -0.086126298619621539, -0.023979076959822695, -0.054295830398020689, -0.010729314463861675]	0.056	54.846	G	55	7	3	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.626
[0.19616429895976795, -0.14741108887290316, -0.10407341888088063, 0.030168047394820201, 0.0096107489681680099, -0.055698837342769265, -0.043904535140639023, -0.051038577833636627, -0.025112816314295051, -0.0098489305905680551, 0.011265766952518973, -0.046753693692701083]	0.055	54.915	D#	63	3	4	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.547
[0.041494010421838555, -0.047621561134405743, -0.057288629166053186, -0.017243701596135391, 9.458284392330435e-05, 0.024560907716003073, 0.018826982126224068, 0.0047314439876562382, 0.0047513229508040471, 0.019211118322050396, 0.02628399262403144, 0.0068938003346998107]	0.050	55.124	G	55	7	3	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.507
[0.22957071004066182, -0.052602488311440598, -0.08644916666554632, -0.014702875280235466, 0.0081599888748075597, -0.024755106866863254, 0.0047867588884975588, 0.024399923285998031, -0.074724148776058569, -0.0065562753951849163, -0.012043098053630732, -0.088011836448401368]	0.040	55.449	D#	39	3	2	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.374
[-0.054661984813516938, -0.079305211221760846, 0.033778232337992584, 0.0022400242249715394, 0.001047728426443713, 0.034282740031432724, -0.030986039793405983, -0.0044271404946524028, -0.015476180672457849, 0.023809229800142554, -0.050310236123247684, -0.088164150817140602]	0.140	55.774	D	38	2	2	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.581
[0.014309898068942341, -0.086969670232903154, -0.0022717616948305015, 0.018040369315005758, -0.069845351287781035, 0.022439271099009561, 0.028357179822119129, -0.032910781133513187, -0.035591021652127665, -0.027038378469844065, -0.035418082733292451, -0.025023578081120313]	0.150	55.867	D#	39	3	2	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.395
[0.051298677225547144, -0.087706735786321127, -0.070339360707841803, -0.0060552080984023924, 0.027533799011131364, -0.019946342142973847, 0.051625332415655679, -0.061491345304972717, -0.015104259206658312, -0.0067293436141451692, -0.012039841020471256, 0.0098750685351304615]	0.189	56.123	F	65	5	4	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.463
[0.080772001824807885, -0.11220320818163468, -0.10443039052668374, 0.11139176767500734, -0.024321638205326356, -0.087014435129274564, 0.016949912441305507, -0.082260250941061472, -0.057553696213361351, -0.028806065932960853, -0.021117914411525211, 0.020443629122352154]	0.210	56.378	D	74	2	5	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.483
[0.14276960088684756, 0.0034485010669184769, 0.0060449612387758807, 0.026015030166612666, 0.0043910494870889718, -0.050053018505090432, 0.060788746862066555, -0.018259666999455752, -0.047187866322939719, -0.0079971292514198784, 0.037024453353767896, 0.05105226894639113]	0.086	56.424	D	38	2	2	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.377
[0.1279946964327433, -0.029489089630432747, -0.035572296992641569, -0.021044401766895225, 0.030688937086012377, -0.014167928407970293, 0.037730681660805995, -0.022791751424363578, 0.043570622158225956, 0.006299914027259353, -0.0055258186751532181, -0.02330060798577064]	0.111	56.703	F	65	5	4	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.746
[0.16513140610492305, -0.071672390724124804, -0.049661215522569739, 0.015548778521741784, 0.073310664013061799, -0.052346058693818816, 0.015779490931952533, -0.070313786430972011, -0.0046243472869668704, -0.024246179349260193, -0.042211684915857361, 0.0038663585999417186]	0.098	56.819	F	65	5	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.712
[0.11787903890792165, -0.052501044919882368, 0.013348311598970005, 0.006037985593190312, 0.068028298299225354, 0.0056436670232605209, -0.01479939727571126, -0.044343438480328588, 0.023056869905803187, -0.0028719115362406608, -0.062719618546294501, -0.034642099544435957]	0.161	56.959	F	53	5	3	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.505
[0.18693872752988888, -0.16694720892889808, -0.0082130095269613186, 0.017409821683492421, 0.093115852760371098, 0.0013399534833552389, -0.0087032316465934737, -0.055059013409678968, -0.0041601355523637144, -0.054007267105167213, -0.018014402406607732, -0.044202927535721803]	0.075	57.121	F	65	5	4	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.599
[0.083078683777319626, -0.19115494362038446, 0.046950845820213215, 0.045052739310233347, 0.024393098255552692, 0.094792504823788828, -0.061107841588857945, -0.012546060891100615, -0.019107487718359878, -0.052521059710728055, -0.023366909097309319, -0.10689192927571556]	0.121	57.330	F	65	5	4	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.478
[0.086503185580570172, -0.10539037758020874, -0.032548838687292886, -0.0060804996745731001, 0.025738169432670578, 0.026756759149850678, -0.052104370167239518, -0.013112949984653899, -0.0067545740018055914, 0.026163695119646866, -0.011385580140397148, -0.043978713264435886]	0.117	57.493	F	77	5	5	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.598
[0.046538620920444779, -0.097592456443462178, -0.04692676204445044, -0.02867918247039717, 0.044536738684709816, 0.026456468726769277, -0.017698082035031572, 0.019130941331556645, 0.0042091677527383011, -0.0039110902941163032, -0.029042011995384982, -0.037339425258595633]	0.068	57.609	F	65	5	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.589
[0.12083107794304294, -0.16845014686272416, -0.10122720983250683, -0.08327323898154862, 0.070577245029452354, -0.06690146199091318, 0.01377243184334385, -0.010050009038446259, 0.0043920306781893839, 0.00061033778760259162, 0.052268093955566704, -0.026419178749683581]	0.062	57.887	D	62	2	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.627
[0.30443318913866108, -0.20326041374380671, -0.10456938134436893, -0.066128606865379067, 0.14259143368935012, 0.0067326897046868688, 0.099282321762868317, -0.06433594413457415, -0.017463226958694011, 0.08747518311566789, -0.087347097226236084, -0.014911268112968685]	0.066	58.096	C#	61	1	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.677
[0.093287328783805606, -0.14168417463582186, -0.15130564859453111, -0.008225241298095598, 0.059817616473132995, -0.035334010943937691, -0.019917517001755005, -0.069191916215332508, -0.0047614349244671133, -0.040051938886882653, 0.042556347511024092, -0.036519134574570768]	0.075	58.143	F	65	5	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.362
[0.15950035329378184, -0.075003971550339762, -0.048863596634108573, 0.00076483033043279645, 0.053759599951582901, -0.11211519972262364, -0.041014892070718227, -0.057776217347745962, -0.034065793208955024, -0.035730542135622941, -0.026031839673826281, -0.030744808822762048]	0.065	58.421	F	41	5	2	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.820
[0.16705670822069169, -0.036574275154335485, -0.068951396003318247, 0.047229210887942741, -0.021349047545486964, -0.096967272326965212, -0.015302138282959048, -0.10290453716345062, -0.0064366695300872179, -0.01034850334711279, -0.049989901853298449, -0.077927277958690214]	0.087	58.584	F	41	5	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.562
[0.087315561606836178, -0.095504908529241636, -0.092924089145423688, 0.022326806992570152, 0.016103564402656988, -0.027905431526277915, -0.029298441428879753, -0.07289198997244907, 0.024147466983209558, -0.021335361074842837, -0.046901575906021072, -0.041887115733907215]	0.082	58.886	F	65	5	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.501
[-0.04485279119760073, -0.13425701357156256, -0.10667596894522761, -0.017415047021515626, 0.030301461787820439, -0.0042301180038277035, -0.03146812563481495, -0.024436893842045948, 0.012693102411778552, -0.016106404004988112, -0.050378928296893999, -0.062142088109111718]	0.069	59.025	F	65	5	4	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]	0.398
[-0.0011274264522143989, -0.17271166300630786, -0.1461681574695973, -0.048038971813002922, 0.010763875473215685, 0.036690142018147937, 0.020219369850146114, -0.016590217432559586, -0.035362419221965924, -0.013192999372336343, -0.029705016749735309, -0.06357033910536633]	0.083	59.141	E	64	4	4	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.305
[0.10128178969788755, -0.15010991536409116, -0.17844574413985001, -0.056277704370768594, 0.049124866184502812, 0.053483869175387132, 0.022364948434072159, 0.01147052347773375, 0.018474730611351051, 0.016434911299281291, -0.029333415381098283, -0.0070557484054793668]	0.074	59.397	C	60	0	4	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.362
[-0.010213353711523288, -0.20739817337326141, -0.18392369579320669, -0.10534665488711674, -0.058077967156324531, -0.0052979909399691726, -0.0021902639497827776, 0.013081154813158274, -0.0021896344126259466, -0.034461003495780677, -0.051968721813558744, -0.013622129285214477]	0.076	59.443	G	67	7	4	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.350
[0.16998901799528685, -0.20806172821450869, -0.15284272941843821, -0.0040464714521561401, -0.041182917578143893, -0.0083280383717594039, 0.023445993861946384, -0.017247485122843111, 0.015863847778207946, -0.0061845225913368272, 0.005089436575438133, -0.018002625533012802]	0.096	59.606	G	55	7	3	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.253
[0.14742193074296564, -0.056778956190699531, -0.046427430746377479, -0.027914715573867963, -0.055967357616001578, -0.076272878862244292, -0.032709591174206826, -0.11278735800474099, -0.038946634239992207, 0.016811922913084237, -0.0079961052055848025, 0.00039261133218953522]	0.662	60.070	F#	42	6	2	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.270
[0.1404347945003174, 0.011432616031690074, 0.0097307965653729862, 0.001695464140553774, -0.00019435830928592082, -0.0086869301599801878, -0.00093102102268422817, -0.036650717919007599, -0.010797515536088959, 0.061699687119335517, 0.056149946359325895, 0.021387193818923341]	0.066	60.209	F#	42	6	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.745
[0.23843826441510474, 0.083761018913543664, 0.096621741882570708, 0.094123275524104599, -0.0086454849143379822, -0.026559935380049374, 0.014525849810927655, -0.013109077355857011, -0.0040479196557117623, 0.049503937370721007, 0.082236931250462955, 0.064251951668366489]	0.029	60.372	F	41	5	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.484
[-0.0045059119425908236, -0.062795443942400608, 0.04006335408266283, 0.048671893374102132, 0.003486046546202996, 0.015260811529770281, 0.0037362636822897378, -0.021541728135536835, 0.025138589447066331, 0.090931482686793047, 0.11331044026528446, 0.035408013541367356]	0.116	60.465	F	65	5	4	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.604
[-0.0078390952993717868, -0.065195262962534639, 0.062788645963274117, 0.024100138455791346, 0.033408901758282095, 0.07511960738377757, 0.047373891232834059, -0.076882286982573489, 0.035581809039495371, 0.10644565564672355, 0.08477442066016741, -0.041334502150140798]	0.147	60.720	F	77	5	5	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.507
[0.04801627727206409, -0.12601052478333191, -0.046428928555061644, 0.038826350314496993, -0.028358385383086902, 0.036830952119285137, 0.039284503788916722, -0.026078412227596364, -0.005477945390942764, 0.065631759462493777, 0.05356294487250151, 0.019113306296000686]	0.101	60.836	D	62	2	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.498
[0.24882285939065074, -0.17166037392416131, -0.058102287826511591, 0.028626304786654098, -0.0033853161924549068, 0.11516734731387938, 0.012958334972209291, -0.022800024519411041, 0.0039768101534892663, 0.033546659088152631, 0.023481676878151912, 0.01188480144894454]	0.076	61.092	G	55	7	3	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.607
[-0.065357119440877243, -0.13383027512672016, -0.10784599724830583, -0.015276466656415003, 0.058249311964832816, 0.069124498191841674, 0.027479556446024879, 0.01012368431978599, 0.024246812208367004, 0.0053546251920016004, -0.012152871710781643, 0.0075148954090746792]	0.074	61.185	D	62	2	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.623
[-0.023756226640265582, -0.099355244656040717, -0.089137841143188734, 0.026850772374137299, 0.081649924493408202, 0.070939208635463366, 0.0043481158623080553, -0.010563972301442728, 0.020632519557964395, 0.034652346390971853, -0.00053644598105777395, -0.024608656062034068]	0.065	61.440	F	65	5	4	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.706
[-0.058079540533371971, -0.10891354519250751, -0.059482854184394168, 0.024486558142113909, 0.035077931020708351, 0.0078067849133426877, -0.018805488864559908, 0.012263938921719741, 0.055432076358660209, 0.052568390882469493, -0.002728915160843135, -0.030529462797428755]	0.064	61.510	F	65	5	4	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.715
[0.16689769125786647, -0.017242633337451709, -0.087323616164412476, 0.063271188043369148, 0.045723671077393849, -0.10185734259058334, -0.026234648836224408, -0.07422660809630309, 0.066136478741206386, 0.0016748465337183406, -0.042508903387085184, -0.02025622043739591]	0.110	61.742	A	69	9	4	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.697
[0.0099267273155314532, 0.0082743659251442118, 0.040796256340296586, 0.063919066057044505, 0.010688666861091873, -0.024192511534547764, -0.007462422842685639, 0.023820051033704135, 0.057058197449209883, 0.028651690129145028, 0.0084314936461317037, 0.019719955004602462]	0.063	61.997	A	33	9	1	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.829
[0.26159912034871857, -0.1524673457402618, 0.078975811499568505, 0.13407307534240873, 0.14386159775430571, -0.032986558160929692, -0.048957340982778583, -0.054517058711998578, 0.037493934009073242, 0.079105389542684743, 0.010404595490138207, -0.060726235799613795]	0.041	62.229	A#	34	10	1	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.707
[-0.0016657980213572569, -0.032328175909644603, 0.0274980522293552, 0.056274977821462062, 0.057093315406007372, 0.031723756606179397, -0.0067814101727883269, -0.0209723077951771, 0.015160466815756011, 0.048555919026125847, 0.0014707759245748341, -0.008368478550267856]	0.105	62.369	F	65	5	4	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.715
[0.013293109249497786, -0.080059748473033099, 0.0058978384837242905, 0.045088834994081263, 0.053269542286977077, 0.051045977615045438, 0.029013235429821288, -0.02214847096546544, -0.016175092949136233, 0.044619843569675521, 0.027137220594512013, -0.017056445455789923]	0.107	62.601	F	65	5	4	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.494
[0.046084709727396048, -0.062912858455635379, -0.026123592599937837, 0.038199408959266719, 0.062998124865132329, 0.071263731512517817, 0.055386262209539329, 0.014047725275659407, 0.025343968128756344, 0.026040071581557189, -0.025765136858705469, -0.035831063049719371]	0.068	62.880	F	65	5	4	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.568
[-0.0044720817342786207, -0.13470014371120401, -0.071304324136929845, 0.084931865888799266, 0.096242301724149007, 0.017318437070025387, -0.0030004328373737657, -0.016722288246436734, -0.042753994463061301, -0.016020345709124518, 0.010541777946534728, -0.0056852375691614663]	0.073	62.973	A	69	9	4	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.610
[0.050532125110419421, -0.12355479326257705, -0.044301201336782677, 0.094074560150023384, 0.10016843295267468, 0.034752521366543838, 0.031912150192709314, 0.01333315901237609, -0.016002923827455162, 0.024808634789433692, -0.0083575739032228438, -0.011159197146726946]	0.073	63.042	D	62	2	4	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.299
[0.032236253643835415, -0.087960059394089823, -0.2019973330312633, 0.19118849557279144, 0.21504069031356263, 0.17376389280843624, 0.027181913295436282, -0.025475746482652314, 0.074943443896337267, -0.034548467613837515, -0.021153449637941024, -0.078629904681205842]	0.595	63.576	A#	58	10	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.224
[0.12022761790250008, -0.0052022210921340963, -0.012653078511320814, 0.13105356859941139, 0.01107927165241716, -0.076987627416177928, -0.0064317234917521506, 0.01409106489036524, 0.025137477309542047, -0.010144895826688633, -0.029650682209943477, -0.0106745854873821]	0.614	63.623	D	38	2	2	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.493
[0.037441725744998863, -0.031982185399830235, 0.032874892489591148, 0.077229388816442396, 0.015098315308801591, -0.063362813548900554, -0.047424253862278519, 0.0065929378807577056, 0.058233814214201145, 0.0091983370391686241, -0.011363997553897207, -0.01670100306139332]	0.116	63.785	G#	68	8	4	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.835
[0.052424823934161077, -0.008265664613314537, 0.0082802859090489282, 0.052989768001833026, 0.0016751436064223761, -0.0091220252880323573, -0.040190465957251294, -0.0089793746583257238, 0.069565316749695127, -0.035477317453646046, -0.011201718959942455, -0.019543493855142095]	0.147	63.901	D	38	2	2	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.674
[0.11491986036296402, -0.081657109844696985, 0.025353058570002928, 0.074859365138655376, 0.059812452516408092, -0.054633873982975333, -0.012654871358337065, -0.031359794105918264, 0.080487698104786648, -0.059454729224648901, -0.08362330246543942, 0.007438809137839405]	0.083	64.087	A	69	9	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.557
[0.098699253981170243, -0.028046674580312569, -0.030536263173540294, 0.082713608047801479, 0.0034856686675158411, -0.048189999728009185, 0.024685126383002604, -0.015672308584763952, -0.020204026996603581, -0.046490041785392393, -0.11215364232646564, -0.014186689386049691]	0.172	64.180	A	69	9	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.341
[-0.1295862593130796, -0.043979985867274231, 0.040266151610592264, -0.0093955238623253667, 0.0052390930790203686, 0.013393602669263713, -0.058236866447369369, -0.046576590363489406, 0.025694353486840165, -0.017190991499385595, -0.079827607648585125, 0.017640415121440971]	0.160	64.482	A	81	9	5	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.630
[-0.077039332002682079, -0.083697262785271592, 0.017330312142511607, -0.12552750394370157, -0.064124389355710701, 0.12095688788378774, 0.053319826627430233, -0.034407817994088853, 0.018996810597158485, 0.025690394505919215, -0.062833961542502273, 0.018252602450760227]	0.164	64.621	A	57	9	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.761
[-0.069218464840068245, -0.093644078689555182, -0.022914740621795906, -0.059556538862001081, -0.044996939665912637, 0.0017579652624823774, -0.015496993637744179, -0.036425846061535767, -0.0060582802100778007, -0.044644483822361899, -0.048863211463536331, -0.01395280709057325]	0.136	64.644	A	81	9	5	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.707
[-0.020928555964567764, -0.1638888266668663, -0.0043033996005050383, -0.027818940560067777, 0.0097961499510728581, 0.040308486316806731, 0.0026539968898329201, 0.0098721362485793863, -0.0075247186379236216, -0.033050788365656197, -0.053185689988851752, 0.01024598907394616]	0.132	64.877	A	81	9	5	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.584
