time	chroma	timbre	dB
22.407	[0.519, 1.0, 0.151, 0.192, 0.154, 0.128, 0.133, 0.13, 0.204, 0.204, 0.286, 0.048]	[34.34, 31.211, -124.64, -21.218, 24.13, -79.708, 1.617, -11.81, -20.47, 9.665, 23.061, -10.431]	-39.442
22.527	[0.869, 1.0, 0.585, 0.845, 0.4, 0.184, 0.247, 0.298, 0.243, 0.225, 0.177, 0.298]	[36.776, 154.656, -48.61, 193.739, -16.831, -113.412, -44.111, 80.612, -11.899, -20.074, -34.144, -12.485]	-31.641
22.773	[0.084, 0.218, 0.46, 1.0, 0.313, 0.019, 0.024, 0.04, 0.008, 0.084, 0.291, 0.068]	[34.655, 64.032, -149.519, 117.362, 4.871, -48.972, -28.404, -57.747, -14.944, 64.083, -17.885, 4.156]	-43.062
23.018	[0.798, 1.0, 0.63, 0.286, 0.257, 0.253, 0.263, 0.25, 0.262, 0.256, 0.268, 0.147]	[35.874, 74.329, -69.638, 77.927, 39.039, -24.896, 11.302, 14.755, -5.633, -2.146, 6.675, -10.078]	-36.193
23.121	[0.189, 0.291, 0.03, 1.0, 0.764, 0.053, 0.066, 0.053, 0.056, 0.049, 0.081, 0.061]	[30.253, 36.588, -124.629, -22.938, 36.293, -3.167, 4.241, -20.035, 4.027, -51.796, -35.212, 3.114]	-33.109
23.264	[0.689, 1.0, 0.57, 0.24, 0.115, 0.098, 0.126, 0.092, 0.118, 0.125, 0.197, 0.295]	[36.89, 120.754, -101.107, 32.272, 9.518, -6.688, 6.578, -52.333, -24.166, 23.851, -13.721, 12.843]	-35.822
23.400	[1.0, 0.384, 0.171, 0.163, 0.241, 0.252, 0.42, 0.408, 0.639, 0.639, 0.707, 0.693]	[38.134, 72.77, -68.048, 71.503, -26.023, -70.037, -13.348, -12.413, -38.932, 11.823, -20.041, 1.769]	-30.604
23.528	[0.216, 0.264, 0.108, 0.048, 0.093, 1.0, 0.445, 0.042, 0.06, 0.033, 0.036, 0.04]	[43.228, 95.569, -50.148, 98.231, -21.946, -81.269, -12.392, 12.89, -21.489, 3.374, -47.195, 17.78]	-32.175
23.763	[0.111, 0.094, 0.049, 0.031, 0.069, 1.0, 0.486, 0.032, 0.018, 0.018, 0.021, 0.026]	[41.615, 102.835, -48.547, 63.081, -9.52, -9.007, 26.523, -11.938, -10.978, 17.415, 0.371, 4.213]	-28.609
24.027	[1.0, 0.807, 0.597, 0.447, 0.284, 0.223, 0.128, 0.145, 0.069, 0.07, 0.06, 0.906]	[41.042, -18.893, -55.778, 18.372, 28.98, -82.295, 32.416, -13.029, 3.687, 25.516, -5.43, -4.628]	-25.592
24.235	[1.0, 0.452, 0.738, 0.661, 0.529, 0.492, 0.355, 0.682, 0.187, 0.434, 0.61, 0.284]	[41.48, 39.567, 48.11, 9.33, 59.423, 28.434, 6.701, 16.938, 11.57, -56.459, -35.467, -2.66]	-23.003
24.392	[0.823, 0.164, 1.0, 0.733, 0.384, 0.229, 0.1, 0.439, 0.058, 0.397, 0.451, 0.202]	[38.126, 29.169, 38.546, 3.657, 77.662, -25.568, 1.975, -22.055, -12.421, -11.298, -11.499, -8.564]	-23.694
24.520	[1.0, 0.886, 0.042, 0.035, 0.11, 0.107, 0.367, 0.371, 0.703, 0.707, 0.913, 0.025]	[43.868, 19.082, -66.43, 84.958, -31.049, -45.763, 1.352, -33.962, -2.752, 16.273, -17.352, 3.143]	-24.648
24.658	[1.0, 0.997, 0.642, 0.654, 0.68, 0.656, 0.445, 0.461, 0.485, 0.491, 0.71, 0.009]	[38.339, 19.012, -32.628, -28.937, 30.313, -56.494, 44.408, -14.289, -2.432, 22.532, -4.48, -6.76]	-25.480
24.775	[1.0, 0.236, 0.093, 0.08, 0.054, 0.012, 0.112, 0.242, 0.028, 0.016, 0.036, 0.594]	[41.318, 67.901, -13.338, 19.785, 13.815, -73.222, 32.906, -51.781, -7.718, 37.798, -12.592, 5.488]	-22.925
25.007	[0.947, 1.0, 0.056, 0.071, 0.089, 0.082, 0.184, 0.197, 0.532, 0.531, 0.892, 0.029]	[40.548, 5.123, -81.432, 18.196, 2.387, -29.292, 23.417, -5.301, 0.241, -2.205, 4.345, 4.526]	-21.853
25.155	[1.0, 0.38, 0.226, 0.341, 0.325, 0.186, 0.364, 0.46, 0.109, 0.106, 0.135, 0.688]	[38.136, 32.216, -1.966, -68.675, 10.489, -40.483, 37.872, 25.769, -14.365, 25.694, -5.526, 7.968]	-25.884
25.505	[1.0, 0.953, 0.033, 0.033, 0.052, 0.043, 0.121, 0.127, 0.263, 0.264, 0.623, 0.034]	[44.206, 43.443, -67.57, 64.376, -34.956, 17.572, 8.42, -10.915, -9.321, 5.847, -3.588, 3.687]	-21.126
25.646	[0.488, 0.985, 0.903, 0.878, 1.0, 0.983, 0.835, 0.857, 0.525, 0.522, 0.209, 0.024]	[38.737, 47.586, -22.047, -25.542, 6.379, -32.031, 61.507, -4.594, -37.977, -5.867, 2.793, 19.92]	-24.481
25.754	[0.12, 0.035, 0.115, 0.098, 0.044, 0.054, 0.482, 1.0, 0.15, 0.044, 0.077, 0.057]	[41.177, 88.933, -6.751, 30.152, -8.8, -27.72, 60.595, -30.269, -7.652, -22.702, 9.32, 19.772]	-22.556
26.012	[1.0, 0.898, 0.651, 0.303, 0.375, 0.459, 0.348, 0.292, 0.205, 0.194, 0.244, 0.996]	[40.254, 31.702, -75.927, 18.695, -6.43, -35.382, 7.058, 7.185, 0.911, 24.43, 24.793, 3.878]	-23.574
26.205	[0.595, 0.764, 0.839, 1.0, 0.656, 0.301, 0.235, 0.286, 0.136, 0.21, 0.477, 0.51]	[41.523, 59.102, 36.206, -86.826, 12.38, -13.742, 26.414, 6.001, -7.845, -4.106, -24.607, 13.82]	-23.511
26.395	[0.714, 1.0, 0.166, 0.091, 0.243, 0.248, 0.395, 0.395, 0.469, 0.554, 0.529, 0.028]	[46.032, 90.805, 17.729, -2.745, 27.556, -53.244, 9.469, 13.125, 13.562, 15.625, 2.303, 5.828]	-17.387
26.523	[0.936, 1.0, 0.033, 0.032, 0.06, 0.062, 0.164, 0.166, 0.356, 0.355, 0.636, 0.008]	[45.44, 77.667, -51.115, 29.874, -45.708, -73.839, -16.949, 14.309, -4.503, 6.422, 2.859, -0.21]	-15.673
26.643	[0.521, 0.977, 0.848, 0.824, 0.994, 1.0, 0.7, 0.714, 0.484, 0.468, 0.354, 0.012]	[43.818, 100.894, 7.967, -33.882, 36.659, -31.356, -23.014, -13.945, 33.75, 32.431, -10.602, -15.509]	-19.220
26.778	[0.138, 0.406, 0.711, 1.0, 0.416, 0.054, 0.048, 0.036, 0.027, 0.04, 0.079, 0.152]	[44.331, 83.887, -20.272, 3.573, 9.356, -56.946, -22.364, -3.197, 2.374, 20.633, -7.763, 5.807]	-17.052
26.976	[0.757, 1.0, 0.992, 0.684, 0.502, 0.476, 0.467, 0.42, 0.352, 0.29, 0.229, 0.675]	[44.225, 75.748, -10.326, -48.893, 4.633, -21.499, 12.777, -7.929, 22.36, 30.231, -13.319, -3.557]	-19.436
27.167	[0.031, 0.159, 0.164, 1.0, 0.146, 0.023, 0.021, 0.038, 0.037, 0.076, 0.247, 0.016]	[46.134, 81.824, 14.497, -29.835, 26.931, -43.118, 9.407, 6.445, 39.901, 21.49, -18.741, -19.816]	-15.413
27.521	[0.883, 1.0, 0.868, 0.454, 0.12, 0.238, 0.094, 0.125, 0.129, 0.108, 0.223, 0.776]	[48.275, 72.039, -26.812, 31.747, 2.937, -49.162, -4.369, 4.419, 26.852, 15.832, -14.305, -12.054]	-15.004
27.761	[0.825, 1.0, 0.049, 0.052, 0.024, 0.042, 0.111, 0.118, 0.278, 0.283, 0.581, 0.025]	[45.023, 55.108, -62.902, -0.701, -0.339, -7.066, -1.898, -19.891, 10.506, 6.688, -9.18, -22.243]	-18.417
27.901	[0.563, 0.899, 0.864, 0.846, 1.0, 0.993, 0.816, 0.82, 0.526, 0.523, 0.296, 0.043]	[41.868, 82.856, -3.043, -3.473, 13.283, -11.379, -11.024, -9.388, 21.126, -8.262, -26.869, -6.782]	-19.598
28.009	[1.0, 0.876, 0.714, 0.566, 0.408, 0.351, 0.245, 0.246, 0.174, 0.157, 0.13, 0.914]	[43.529, 49.309, -20.652, -22.014, 29.736, 1.45, 1.804, 3.792, 33.469, 23.221, -4.235, -14.091]	-22.658
28.241	[1.0, 0.152, 0.653, 0.769, 0.242, 0.228, 0.09, 0.54, 0.103, 0.363, 0.612, 0.179]	[42.35, 77.56, 36.038, 17.364, 54.069, 1.915, -14.558, -6.142, 12.509, -28.261, -4.055, -12.357]	-20.596
28.520	[0.629, 0.659, 0.468, 0.336, 0.188, 0.172, 0.091, 0.109, 0.072, 0.103, 0.096, 1.0]	[46.69, 58.206, -29.938, 27.857, -19.37, -37.471, -9.078, 1.446, 0.045, 21.259, 10.752, -10.286]	-22.471
28.766	[1.0, 0.354, 0.213, 0.236, 0.17, 0.161, 0.095, 0.15, 0.164, 0.251, 0.302, 0.917]	[43.005, 80.713, -12.061, 6.323, 10.649, -32.399, 16.761, -38.326, -4.787, 7.113, 3.132, -2.879]	-19.863
29.019	[0.946, 1.0, 0.084, 0.097, 0.199, 0.203, 0.368, 0.381, 0.449, 0.452, 0.717, 0.013]	[41.506, 25.466, -66.58, 8.882, -14.981, -71.769, 2.549, 5.49, 2.916, 3.53, 1.869, -1.698]	-19.988
29.182	[1.0, 0.995, 0.945, 0.944, 0.857, 0.853, 0.835, 0.857, 0.903, 0.907, 0.55, 0.421]	[39.548, 40.353, 9.384, -34.777, -25.241, -41.871, 25.421, 6.898, -10.967, 11.573, -3.004, 4.817]	-22.755
29.246	[0.399, 0.186, 0.258, 0.303, 0.143, 0.429, 0.091, 0.188, 0.188, 0.53, 1.0, 0.95]	[42.055, 103.247, -5.789, -17.442, -8.045, -1.941, 30.005, -2.811, -1.76, -27.632, -11.369, 0.646]	-21.402
29.523	[1.0, 0.817, 0.042, 0.051, 0.096, 0.095, 0.18, 0.185, 0.507, 0.509, 0.936, 0.008]	[44.081, 55.737, -63.827, 69.566, -51.131, -79.848, -22.617, 1.666, -9.568, 10.795, -15.547, -2.053]	-20.550
29.658	[0.745, 1.0, 0.914, 0.915, 0.872, 0.863, 0.414, 0.427, 0.399, 0.399, 0.251, 0.117]	[38.938, 91.245, -42.162, -42.17, -26.471, -43.936, 2.287, -9.556, -30.043, 14.348, -6.005, -19.437]	-23.798
29.719	[0.729, 0.929, 0.954, 1.0, 0.889, 0.922, 0.417, 0.496, 0.189, 0.209, 0.097, 0.177]	[41.133, 122.14, -13.698, -35.563, -25.708, -13.14, 9.017, 24.395, -6.491, -16.103, -15.655, -5.506]	-21.759
29.854	[0.176, 0.585, 0.522, 0.514, 1.0, 0.999, 0.625, 0.664, 0.103, 0.116, 0.126, 0.024]	[40.855, 111.317, 10.373, -17.474, -47.748, -23.67, 20.9, -17.519, -22.052, -1.122, -15.418, 4.2]	-20.799
30.024	[0.798, 1.0, 0.017, 0.017, 0.059, 0.063, 0.166, 0.167, 0.278, 0.277, 0.454, 0.035]	[42.045, 43.223, -70.71, -4.509, -28.322, -53.228, -15.221, 10.312, -8.13, 14.74, -5.3, -2.068]	-20.533
30.153	[0.382, 0.707, 0.708, 0.697, 0.989, 1.0, 0.896, 0.897, 0.543, 0.551, 0.243, 0.017]	[39.402, 86.708, 1.013, -45.134, -49.612, -30.857, 36.581, 31.75, -32.295, -1.334, -2.457, 23.814]	-22.566
30.273	[0.467, 0.551, 0.356, 0.36, 0.735, 0.741, 0.895, 1.0, 0.63, 0.681, 0.592, 0.044]	[43.668, 104.177, 16.963, 28.103, 14.868, -56.212, -2.214, 0.53, -35.01, 9.523, 3.696, 2.084]	-21.135
30.418	[0.703, 1.0, 0.97, 0.953, 0.407, 0.414, 0.237, 0.242, 0.394, 0.398, 0.847, 0.609]	[42.01, 89.682, -29.905, -30.484, -19.323, -46.542, 15.718, 20.272, -19.298, -9.355, -8.294, 21.935]	-20.624
30.508	[1.0, 0.923, 0.015, 0.014, 0.111, 0.112, 0.276, 0.276, 0.53, 0.532, 0.803, 0.023]	[43.95, 83.574, -63.105, 44.609, -41.852, 1.829, -1.165, 18.967, -22.052, 17.749, -1.67, 3.137]	-19.324
30.670	[0.743, 1.0, 0.94, 0.92, 0.896, 0.898, 0.511, 0.519, 0.276, 0.293, 0.337, 0.05]	[40.8, 106.955, 31.084, -22.195, -13.079, -26.904, 20.56, 27.499, -35.759, 20.201, 7.882, -9.259]	-22.473
30.778	[0.072, 0.197, 0.451, 1.0, 0.314, 0.016, 0.022, 0.04, 0.009, 0.089, 0.31, 0.065]	[42.657, 116.93, -20.555, -8.018, -20.709, -55.855, 11.546, -1.337, -35.111, 31.331, 1.176, 15.471]	-20.022
31.022	[1.0, 0.972, 0.054, 0.039, 0.079, 0.079, 0.216, 0.216, 0.46, 0.46, 0.773, 0.003]	[41.01, 32.823, -83.757, 16.92, -30.306, -77.932, -7.283, 4.733, -20.127, 2.809, -10.792, 4.67]	-21.030
31.156	[0.508, 0.823, 0.797, 0.957, 1.0, 0.876, 0.622, 0.633, 0.392, 0.389, 0.279, 0.013]	[38.161, 78.174, -26.908, -33.206, -8.137, -36.273, 15.572, -9.396, -32.824, 23.17, 2.939, -3.065]	-24.983
31.271	[0.7, 1.0, 0.576, 0.228, 0.1, 0.096, 0.142, 0.155, 0.131, 0.163, 0.297, 0.282]	[42.618, 104.746, -10.353, 29.112, 0.287, -51.806, -6.819, -9.178, -24.403, 12.458, 4.665, -2.573]	-22.567
31.405	[1.0, 0.389, 0.197, 0.187, 0.263, 0.343, 0.482, 0.474, 0.646, 0.671, 0.732, 0.656]	[42.233, 78.091, 7.067, 8.639, -34.072, -73.418, -10.115, 8.913, -36.627, -2.805, 0.52, -1.656]	-22.029
31.520	[0.247, 0.369, 0.131, 0.119, 0.113, 1.0, 0.468, 0.111, 0.113, 0.068, 0.131, 0.08]	[46.102, 55.285, -9.928, 61.675, 2.213, -55.313, 3.754, -15.861, -9.594, 14.644, -7.115, -3.049]	-20.864
31.747	[0.943, 0.863, 0.613, 0.532, 0.369, 1.0, 0.245, 0.167, 0.095, 0.077, 0.097, 0.866]	[44.371, 57.714, -28.194, -0.317, -14.919, 7.654, 19.128, 6.702, 1.577, -26.049, 0.316, -7.351]	-19.565
32.003	[1.0, 0.868, 0.654, 0.518, 0.35, 0.305, 0.209, 0.224, 0.131, 0.122, 0.118, 0.885]	[42.597, 44.068, -11.28, 3.632, -0.213, -9.733, 35.967, -18.812, -4.74, 6.532, -10.304, -9.276]	-20.498
32.276	[1.0, 0.24, 0.414, 0.653, 0.837, 0.198, 0.123, 0.581, 0.191, 0.259, 0.378, 0.162]	[46.52, 96.852, 51.432, 30.473, 79.0, -33.956, -49.57, -24.026, -3.432, 14.935, -13.994, -3.404]	-21.082
32.474	[1.0, 0.914, 0.084, 0.089, 0.189, 0.226, 0.342, 0.328, 0.61, 0.609, 0.782, 0.171]	[45.762, 65.592, -20.967, -11.948, 14.416, 2.353, -37.087, -26.043, -3.942, 10.815, -46.888, 4.648]	-16.201
32.647	[1.0, 0.232, 0.109, 0.054, 0.071, 0.218, 0.151, 0.189, 0.056, 0.044, 0.045, 0.47]	[47.015, 74.722, -2.967, -23.59, 35.147, -3.375, -17.517, -7.055, 25.266, -5.177, 3.072, -19.056]	-18.887
32.973	[0.827, 1.0, 0.983, 0.775, 0.574, 0.483, 0.387, 0.295, 0.297, 0.221, 0.176, 0.87]	[46.734, 68.157, 19.691, -39.55, 16.056, -29.988, -7.849, 21.03, 45.649, 9.133, -18.362, -22.224]	-17.118
33.228	[1.0, 0.318, 0.262, 0.253, 0.251, 0.153, 0.33, 0.423, 0.111, 0.145, 0.175, 0.718]	[45.931, 122.285, -0.24, -27.906, 48.587, -34.334, -24.788, -0.018, 47.394, 13.214, -21.386, -17.628]	-14.645
33.489	[1.0, 0.7, 0.504, 0.292, 0.323, 0.179, 0.172, 0.252, 0.127, 0.08, 0.078, 0.903]	[44.912, 92.547, -53.648, 7.52, -2.185, 17.099, -25.116, 1.749, 19.735, 17.765, -40.104, -6.506]	-17.921
33.762	[0.198, 0.11, 0.179, 0.182, 0.176, 0.133, 0.553, 1.0, 0.25, 0.326, 0.112, 0.125]	[41.919, 112.908, -29.525, -31.515, 17.445, 5.626, 2.465, -31.635, 16.506, -0.566, 3.743, -5.926]	-25.148
34.029	[0.903, 0.813, 0.134, 0.155, 0.252, 0.249, 0.434, 0.435, 0.806, 0.809, 1.0, 0.01]	[41.559, 43.389, -83.031, -10.587, -15.497, -86.542, -14.95, 22.363, -5.175, 1.762, 4.86, -4.646]	-22.588
34.202	[0.574, 0.719, 0.817, 1.0, 0.657, 0.336, 0.213, 0.286, 0.171, 0.215, 0.393, 0.489]	[42.341, 106.316, 22.421, -102.347, 13.933, -21.88, -4.307, 3.206, 25.643, 19.601, -11.447, -10.072]	-22.184
34.401	[0.662, 1.0, 0.138, 0.081, 0.21, 0.216, 0.406, 0.385, 0.449, 0.461, 0.392, 0.058]	[44.381, 104.985, -7.073, 38.4, -12.423, -39.188, -22.042, -5.423, 25.535, 5.931, -26.182, -14.767]	-16.930
34.525	[0.782, 1.0, 0.055, 0.054, 0.051, 0.046, 0.108, 0.108, 0.223, 0.223, 0.451, 0.018]	[46.911, 64.22, -33.14, -8.763, -40.18, -72.022, -23.006, -4.368, 8.039, 21.378, -13.15, -12.919]	-22.740
34.623	[0.35, 1.0, 0.52, 0.398, 0.334, 0.391, 0.238, 0.209, 0.185, 0.266, 0.233, 0.547]	[46.131, 101.776, -9.787, 14.952, 38.465, -26.592, -35.163, 27.541, 32.682, 23.951, -39.493, -22.817]	-15.773
34.891	[0.173, 1.0, 0.067, 0.21, 0.277, 0.31, 0.201, 0.072, 0.072, 0.076, 0.109, 0.093]	[42.643, 43.907, 16.893, -78.252, 40.112, 9.657, 39.733, -28.922, -18.852, 64.371, -16.708, -13.623]	-23.954
35.022	[0.542, 1.0, 0.505, 0.519, 0.21, 0.161, 0.09, 0.101, 0.11, 0.175, 0.122, 0.87]	[49.071, 118.965, -43.664, 21.673, 6.016, -22.74, -28.572, 20.81, 65.787, 1.007, -7.317, -13.034]	-15.252
35.277	[0.172, 0.267, 0.427, 1.0, 0.396, 0.055, 0.035, 0.042, 0.02, 0.318, 0.374, 0.16]	[44.251, 78.843, -38.796, -5.263, 38.783, -37.534, -21.468, -23.663, -6.429, 30.064, -20.985, -13.298]	-18.447
35.515	[0.943, 1.0, 0.934, 0.504, 0.145, 0.268, 0.13, 0.162, 0.105, 0.115, 0.215, 0.838]	[45.556, 47.401, -43.261, 42.706, -9.677, -25.695, -3.256, -1.405, 11.349, 29.873, 19.02, -10.662]	-20.040
35.756	[0.983, 1.0, 0.859, 0.615, 0.362, 0.341, 0.115, 0.111, 0.141, 0.099, 0.062, 0.922]	[44.136, 73.181, -40.036, 11.716, 0.495, 10.872, 9.999, -8.658, 26.592, 3.492, -9.02, -24.27]	-21.488
36.020	[1.0, 0.822, 0.613, 0.462, 0.304, 0.249, 0.155, 0.173, 0.093, 0.089, 0.072, 0.89]	[41.993, 15.733, -26.215, 5.054, 20.591, -50.797, 32.293, 3.504, 1.248, 38.878, 17.889, -9.352]	-25.121
36.246	[1.0, 0.503, 0.718, 0.611, 0.507, 0.517, 0.43, 0.755, 0.286, 0.508, 0.676, 0.376]	[42.961, 89.619, 38.397, 15.827, 67.481, 21.261, -9.282, -6.412, 5.302, -29.707, -14.331, -11.871]	-20.885
36.362	[0.366, 0.081, 0.332, 0.42, 1.0, 0.102, 0.045, 0.168, 0.031, 0.149, 0.129, 0.131]	[41.741, 28.835, 40.489, -10.464, 61.623, -29.078, -29.498, -1.143, -7.2, -1.035, -10.243, 19.9]	-21.242
36.525	[0.986, 1.0, 0.068, 0.068, 0.126, 0.179, 0.11, 0.111, 0.278, 0.282, 0.661, 0.038]	[45.979, 33.023, -67.321, 42.285, -11.386, -72.261, -21.956, -11.086, -15.509, 12.593, -19.851, -5.164]	-19.853
36.652	[0.841, 1.0, 0.633, 0.641, 0.777, 0.948, 0.551, 0.576, 0.205, 0.192, 0.333, 0.012]	[41.711, 8.416, -40.059, -37.574, 34.535, -34.978, -22.986, -14.45, -5.489, 10.122, -2.513, -3.089]	-19.725
36.764	[1.0, 0.76, 0.056, 0.055, 0.077, 0.241, 0.122, 0.129, 0.356, 0.36, 0.752, 0.041]	[42.754, 57.289, -44.832, 2.279, 30.455, -27.654, -30.546, -44.224, 3.148, 0.135, 1.312, -10.586]	-20.047
36.862	[0.486, 0.187, 0.073, 0.124, 0.209, 0.269, 0.385, 0.398, 0.629, 0.643, 1.0, 0.057]	[42.387, -7.769, 24.83, -39.402, 22.128, -26.142, 17.591, 23.144, 17.278, 13.247, -7.896, 5.46]	-20.474
37.024	[0.963, 1.0, 0.085, 0.059, 0.106, 0.108, 0.182, 0.19, 0.285, 0.288, 0.653, 0.017]	[40.961, -0.751, -77.104, 31.401, -2.981, -85.274, 1.933, 3.151, 0.971, 4.422, -22.925, -6.215]	-19.007
37.158	[0.869, 1.0, 0.983, 0.986, 0.933, 0.924, 0.494, 0.512, 0.593, 0.594, 0.41, 0.272]	[37.68, 21.843, -20.12, -34.742, -6.691, -23.594, 22.714, -19.044, -2.346, 26.199, -7.32, -3.425]	-25.777
37.239	[0.347, 0.199, 0.169, 0.245, 0.121, 0.382, 0.092, 0.194, 0.172, 0.472, 1.0, 0.832]	[40.963, 75.594, -29.426, -8.357, 10.645, -11.221, -7.062, 14.632, 35.527, -20.735, -24.12, -21.11]	-22.688
37.523	[1.0, 0.826, 0.046, 0.048, 0.091, 0.09, 0.175, 0.173, 0.496, 0.496, 0.922, 0.009]	[44.007, 38.345, -66.44, 80.159, -42.664, -75.159, -25.972, -12.22, -3.691, 20.24, -21.808, -9.212]	-24.195
37.657	[0.49, 0.534, 0.07, 0.088, 0.24, 1.0, 0.287, 0.077, 0.032, 0.04, 0.056, 0.175]	[38.449, 104.371, -51.144, -67.734, -4.326, -41.565, -6.502, 12.832, -1.215, 18.185, -8.875, -12.767]	-24.651
37.891	[0.419, 0.839, 0.655, 0.673, 1.0, 0.986, 0.845, 0.875, 0.429, 0.428, 0.252, 0.018]	[38.24, 103.805, -20.727, -36.214, -39.459, -30.763, -12.429, 1.306, 1.88, 24.821, -6.771, -7.785]	-23.883
38.028	[1.0, 0.912, 0.677, 0.427, 0.204, 0.457, 0.281, 0.111, 0.073, 0.051, 0.042, 0.897]	[40.521, 43.047, -85.422, 11.155, -27.628, -76.994, -21.859, 14.322, -1.242, 9.263, -5.867, -3.262]	-23.734
38.214	[0.544, 0.645, 0.412, 0.414, 0.886, 0.94, 0.982, 1.0, 0.358, 0.395, 0.371, 0.181]	[39.702, 116.327, -10.115, -64.924, -25.535, -0.732, -10.004, 2.783, -14.173, 5.337, -50.208, 8.907]	-25.190
38.400	[0.594, 1.0, 0.143, 0.174, 0.152, 0.128, 0.16, 0.156, 0.228, 0.227, 0.336, 0.044]	[39.247, 107.318, -53.564, -42.914, -27.074, -28.221, -19.427, 10.599, -0.653, 23.245, 10.675, -0.17]	-25.187
38.522	[0.501, 1.0, 0.266, 0.434, 0.391, 0.467, 0.094, 0.131, 0.083, 0.134, 0.13, 0.68]	[46.513, 91.308, -30.245, 17.19, -20.478, -46.747, -27.553, 29.98, -4.797, 19.279, -12.641, -13.162]	-21.655
38.882	[0.826, 0.66, 0.776, 1.0, 0.708, 0.661, 0.685, 0.644, 0.592, 0.646, 0.77, 0.874]	[41.225, 69.605, -43.296, -31.578, 8.807, 1.713, 14.458, -21.286, -29.195, 40.833, -54.086, -2.167]	-21.662
39.277	[0.982, 1.0, 0.515, 0.263, 0.123, 0.116, 0.191, 0.132, 0.139, 0.196, 0.395, 0.697]	[42.559, 65.073, -26.974, 9.7, 49.15, -30.016, -17.563, -42.242, -26.872, 62.139, -22.847, 1.649]	-26.316
39.387	[1.0, 0.363, 0.19, 0.173, 0.231, 0.35, 0.389, 0.352, 0.58, 0.718, 0.97, 0.722]	[41.785, 37.221, -17.91, 27.456, 20.88, -16.56, -11.999, -11.678, -18.679, 4.183, -2.15, 1.035]	-20.823
39.520	[0.231, 0.346, 0.106, 0.085, 0.083, 1.0, 0.39, 0.091, 0.097, 0.047, 0.128, 0.054]	[45.449, 50.125, -31.558, 83.448, 14.876, -48.659, 2.723, -13.436, -5.945, 10.854, -14.661, -0.564]	-22.291
39.764	[0.862, 0.842, 0.45, 0.362, 0.219, 1.0, 0.276, 0.085, 0.051, 0.042, 0.045, 0.781]	[43.254, 65.102, -68.399, 51.185, -13.449, -10.443, 17.666, -6.621, -4.145, 10.517, 10.789, 3.564]	-23.838
40.031	[0.983, 0.812, 0.11, 0.122, 0.301, 0.301, 0.518, 0.534, 0.742, 0.753, 1.0, 0.003]	[40.901, -19.315, -60.991, 12.363, 34.321, -91.073, 35.311, -10.913, 1.066, 18.892, -9.654, -5.675]	-24.343
40.214	[0.95, 0.808, 1.0, 0.902, 0.781, 0.766, 0.487, 0.675, 0.227, 0.39, 0.391, 0.223]	[41.13, 26.925, 66.188, -56.997, 52.512, 8.638, 13.479, 50.246, 6.642, -33.601, -31.584, -1.51]	-23.127
40.356	[0.318, 0.069, 0.348, 0.638, 1.0, 0.096, 0.042, 0.235, 0.043, 0.198, 0.262, 0.1]	[40.579, 11.162, 44.408, -36.541, 79.253, -42.666, -12.506, 8.295, -18.837, -12.36, -0.526, 16.488]	-21.702
40.484	[1.0, 0.648, 0.428, 0.316, 0.272, 0.357, 0.085, 0.216, 0.095, 0.073, 0.065, 0.625]	[44.421, 7.783, -9.199, -20.62, 41.103, 25.057, 8.166, 0.607, -11.944, -25.08, -26.727, 11.363]	-19.620
40.775	[1.0, 0.346, 0.089, 0.077, 0.053, 0.108, 0.299, 0.264, 0.048, 0.041, 0.045, 0.556]	[44.328, 23.763, -0.521, 16.54, 50.649, -54.784, 20.513, -34.661, -19.566, 42.455, -2.673, 13.826]	-20.876
41.025	[0.525, 1.0, 0.474, 0.298, 0.168, 0.124, 0.091, 0.074, 0.039, 0.023, 0.041, 0.531]	[42.799, -11.366, -25.408, 7.064, 13.646, -76.374, 34.183, -3.206, -11.982, 17.65, -5.929, 0.094]	-19.268
41.257	[1.0, 0.216, 0.108, 0.15, 0.175, 0.071, 0.221, 0.426, 0.079, 0.063, 0.206, 0.642]	[42.746, 61.001, -15.758, 11.442, 47.013, -6.827, 21.736, -20.694, 13.285, -6.936, 6.162, 1.63]	-21.189
41.506	[1.0, 0.888, 0.04, 0.033, 0.06, 0.054, 0.15, 0.148, 0.317, 0.317, 0.665, 0.027]	[44.838, 22.62, -45.95, 51.414, -15.022, 19.881, 26.824, -27.984, -3.943, 12.857, -2.712, 3.779]	-21.296
41.657	[0.156, 0.17, 0.091, 0.081, 0.031, 0.042, 0.269, 1.0, 0.05, 0.04, 0.164, 0.043]	[41.237, 38.088, 2.413, -38.759, 36.58, -33.489, 50.317, -2.046, -14.595, 1.37, -26.134, 12.741]	-22.197
42.016	[0.998, 0.899, 0.637, 0.263, 0.348, 0.42, 0.307, 0.261, 0.172, 0.168, 0.233, 1.0]	[40.734, 18.179, -68.849, 10.486, -3.225, -51.622, 9.273, 2.474, -3.678, 21.353, 23.4, 2.314]	-22.226
42.206	[0.716, 1.0, 0.213, 0.235, 0.402, 0.419, 0.436, 0.454, 0.198, 0.248, 0.442, 0.424]	[42.326, 52.366, 36.355, -90.101, 18.875, -8.451, 24.999, 7.223, -3.984, -3.844, -37.205, 6.998]	-23.270
