MFCC	ZC	time	noteName	noteMIDI	noteKey	noteOctave	chordName	chordKey	chordMode	chordNotes	RMS
[-0.064466011571329335, 0.055554663530341802, 0.042979072119327576, 0.043124028574826827, -0.0012821403346742789, -0.041176496734094618, -0.016177851060813028, -0.0048672761398801442, -0.011758472085300018, -0.016904300602629953, -0.0061483984178552021, -0.026512924852466827]	0.345	19.017	D#	39	3	2	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.242
[0.0006786101561864911, 0.061653740812066544, -0.041438464991367774, 0.059752252786502598, 0.015890038201226503, -0.063688539558226925, -0.0040921523674208246, -0.055029860933315286, 0.0041960540811926614, -0.060270273231020376, 0.00082998329685662127, -0.0037280504559021074]	0.477	19.273	D	38	2	2	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.169
[-0.21412096150188686, -0.18520474008394777, -0.18051257854539338, 0.13631269174344054, 0.057595934363161926, -0.0044078593347084104, 0.018701033653937753, -0.0014703421167579635, 0.0098283486840854885, -0.00011575744434622356, 0.0082642233248049757, -0.045552146185585375]	0.544	19.505	D	74	2	5	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.118
[-0.5712903677475738, -0.24458596314207426, -0.26591265431266353, 0.0098221824083495092, -0.01696643543315739, -0.085530843245734942, 0.054410590420020721, 0.08108334565273366, -0.045271993975946612, 0.019672744606127685, 0.049828367788168036, -0.031722273531966112]	1.000	19.760	B	107	11	7	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.075
[0.14627469576680377, 0.1554745923353118, -0.034020992747628598, 0.011710866567218682, 0.014818005106868412, -0.026749850531468999, -0.0042794795177368544, -0.0028488681867940963, 0.0051218004597609022, 0.011396136891961988, -0.018497170722432336, 0.0014090546799139492]	0.226	20.016	C#	37	1	2	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]	0.262
[0.45142870009918873, 0.46819179551502288, 0.064434545252592956, 0.12767058446914945, -0.074549229548501822, -0.1063147885665135, -0.0011832595157944496, 0.093942695246085922, -0.081464548499837239, -0.11088232215679435, 0.078384926460133647, 0.10358288017111839]	0.213	20.248	F	29	5	1	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.233
[0.087486601101513517, 0.18315623606280901, 0.024290241388368827, 0.015766334856717176, 0.046898943988162863, -0.017426181911931245, 0.054990300430016473, 0.030811370634604124, -0.042926209949621416, -0.022379789791355884, 0.06074731070252775, 0.016765495358415046]	0.132	20.271	A	45	9	2	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.229
[0.33198943707800299, 0.11897131873816078, 0.077569281010952298, -0.0035964506519066833, -0.0094683834377263052, 0.012104259317433717, -0.010662016424707583, 0.025856870850557934, 0.01425835445534175, 0.039770195743712274, -0.0017860800864895397, -0.024988913556814402]	0.101	20.503	A	33	9	1	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.195
[0.28921541754152874, 0.13851716633604708, 0.079914112001668258, 0.067976499060527412, -0.047452998655638755, 0.034823788206081202, 0.0088700945484636411, 0.086734336978413748, 0.030273731996818473, 0.038930671267369245, 0.016711417222611182, 0.073107188010321386]	0.187	20.759	A	33	9	1	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.218
[0.044324902650202565, 0.24377840243537727, -0.04016133629042707, 0.12481976355476601, 0.014786056440174441, -0.084676678262047708, 0.041684164323307654, -0.055324775463030738, 0.048989288670934529, -0.006335897055321579, -0.029568120518673767, 0.01163427284005103]	0.169	21.014	C#	37	1	2	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]	0.203
[0.051638268436646151, 0.19770133617158051, -0.014783585776133389, -0.013763766804632878, -0.011010245842784766, -0.056652635985962096, -0.011342203481288853, -0.00050340801147872661, -0.02362415612345382, -0.013085430980515809, -0.019268602822048252, 0.035753490077052891]	0.158	21.269	F#	30	6	1	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.195
[0.34312136592643766, 0.20770583484722607, 0.079847082247382017, -0.030230728585064218, -0.070291252560467948, -0.053841762713319974, -0.10131319544478919, -0.029575336192344412, -0.035840916160987432, -0.021937961514464695, -0.033625327464489235, -0.049023255603993149]	0.124	21.502	D#	27	3	1	Bbm	10	0	[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.161
[0.25531576392033378, 0.1973941493792834, 0.13264245250678786, 0.073894086411946336, -0.0041573063198849149, -0.047461580827773388, -0.087941315317875191, -0.071547790405973602, -0.0015183297691638471, 0.053396460489894777, 0.02534055223391497, 0.0064633879788264905]	0.438	21.757	G	31	7	1	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.163
[0.56476942635396576, 0.06910233822050299, 0.091389509186961135, -1.0324512013982771e-05, 0.025975244039375314, -0.023315323057567863, 0.035125500493251562, 0.085730860118269553, -0.12533318844968819, -0.10935705386205058, 0.015545338004370928, -0.011844583462112953]	0.200	21.896	C#	37	1	2	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]	0.262
[0.10605315470528398, 0.1970485896302818, -0.018935176008698092, -0.014253778023235348, -0.03906114094871279, -0.081060365886451297, -0.066114300305053622, -0.012090900016790909, 0.0258974233276217, -0.049659705839537494, -0.042976353814784908, -0.057390593083630731]	0.655	22.013	F	101	5	7	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.149
[0.12200440009050345, 0.22192238386936591, -0.067166305840127505, 0.039081224753217979, 0.018467368272885996, -0.062718022374805171, 0.042027400978885805, -0.044609430181301771, 0.054210622339776693, -0.069257525460613298, -0.010554600289611377, -0.025588333505730788]	0.148	22.268	C	36	0	2	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.260
[0.23281661992604588, 0.12456896433141861, 0.01091811479115844, -0.03807354044989205, -0.052303672922752842, -0.027047930085706589, 0.0055978429073871901, -0.022553935564800707, -0.0066438500886489438, 0.0073481603560923902, -0.041395386002089453, -0.018130667434360721]	0.259	22.500	B	47	11	2	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.115
[0.19238891598547603, -0.00021988653983466002, -0.096050108857665989, -0.069446066392479508, -0.071859987330060604, 0.017500418135127822, 0.10266484802217939, 0.009764356863235615, 0.061141899081730941, 0.059748623468024113, -0.060423068705293223, -0.068968067603201608]	0.364	22.639	D#	51	3	3	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.113
[0.16901714820018868, 0.083603725351883026, 0.010013249623966693, 0.0039050238389863488, -0.051990329904688846, -0.023251272526444339, 0.009709453793453459, 0.018540098377500685, 0.07415546687311747, 0.071499786851833419, 0.052179021972167595, 0.018957230297995665]	0.352	22.756	A#	46	10	2	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]	0.190
[0.16859683516741791, 0.15797229379473501, -0.039022087239200302, -0.053982611193605617, -0.032059922117665923, -0.073729312545908726, -0.079899785712049004, -0.0079264530846847609, 0.0047467090786589144, -0.0022502799946859694, 0.032900039812885876, 0.00083721445444396507]	0.190	23.011	F#	42	6	2	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.250
[0.11324108424254897, 0.043950836171785385, 0.0047437917887725696, 0.0059592065233134359, -0.096453945520088236, 0.0066993934686142356, -0.078606880039061411, -0.025350754029727078, -0.015828910530399212, -0.032760434535403414, 0.0114272396803683, -0.0037022773169653623]	0.249	23.266	F	29	5	1	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.210
[-0.21103715287565586, 0.33313688297211363, 0.29333981744296339, -0.28989220603664884, -0.17628661137799931, -0.14847211883795525, 0.038965442005863944, -0.11572596443458949, -0.014798300556926991, 0.0056802349869996462, -0.028473939893784554, 0.05985188274540304]	0.490	23.499	B	107	11	7	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.092
[0.20570715722934813, 0.014031502909926963, 0.047249466602566653, -0.015355207757720977, -0.061445180878467856, -0.024916811837606974, 0.0042794061850446449, -0.020157127499178227, 0.0035642520184319794, -0.025145176420034561, -0.0030175900730009357, 0.01852687859916094]	0.086	23.522	D#	39	3	2	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.433
[-0.086050605041293526, -0.27145005802996564, 0.032375746988345867, -0.017013122430520659, -0.0081693748293327883, 0.064786238744822422, 0.015414144129721856, 0.040862725798431282, -0.02279281649949107, 0.03396235206809671, 0.026954990335646033, -0.017048328750022757]	0.385	23.754	A	81	9	5	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.142
[0.21813026509133171, 0.081108085413356776, 0.03396096703782809, 0.0066571621272493902, -0.051850360705187795, -0.060073096167525639, 0.042325580479003963, 0.031844678588215367, 0.0094375638099668414, -0.028628604034506656, -0.011323917359807256, 0.041247249797183749]	0.076	24.009	B	35	11	1	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.439
[0.018673108733128243, 0.025147342966414389, -0.017664822991139896, 0.011100554185674349, 0.035802507963089931, -8.9177391126510483e-05, 0.062669243792723817, -0.010707420659799526, -0.0064981539267454629, -0.017624177543175693, -0.0058799409913344348, 0.003078534719759073]	0.179	24.265	C	36	0	2	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.209
[0.10726797232910398, 0.10783191911182684, 0.064225874075385478, -0.01331879247987066, -0.066564305495947745, -0.012486287790400879, -0.04466385143173119, 0.0064110657354902196, 0.04961024255047574, -0.034042534713069186, -0.018351329117603909, -0.016319150362216608]	0.079	24.520	A	33	9	1	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.408
[0.16294866669533994, 0.016154652290048185, 0.085978388222782837, 5.2511546536781482e-05, 0.057084714051864174, -0.0042264204658899523, 0.0058821255696451108, 0.0089860831102803219, -0.00091165191589896537, -0.017413233429134815, -0.043731369236358494, -0.026906229577259931]	0.248	24.752	G	43	7	2	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.216
[0.38351644756339737, 0.12619703081898215, -0.021216448130513814, -0.1143497824406472, -0.032234840556063613, 0.018774671954851472, -0.049126604962070143, 0.065849146469861591, -0.015357121726479423, -0.059280282002219901, 0.04345949639412737, -0.0043510308433954313]	0.233	25.008	F	29	5	1	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.535
[0.087303642934454667, 0.097444573252759709, 0.066228627400747614, -0.026038170002885559, 0.052539449831703118, -0.042025888510277519, -0.029579897400931154, -0.002867562610665275, -0.032117214545391772, -0.0061627183049197372, 0.015349799638084072, -0.012321655113294489]	0.090	25.031	C	36	0	2	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.454
[-0.02261578720477159, 0.13395803069964324, 0.096143650444823606, -0.010143235122650128, -0.071898949673356652, 0.022912357566461095, -0.044918404723303579, 0.049811283204504245, 0.0080548908402112655, -0.054615290779426257, -0.010536713485276241, 0.039695312889423774]	0.257	25.263	F#	42	6	2	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.177
[0.10079360828725513, 0.098916626900621821, -0.020784536168328056, -0.0078176083591369201, -0.065189960804893227, -0.03274432987726799, 0.0062104795254806239, -0.00013203371966283514, 0.0097648266333535665, -0.024597410733026775, 0.010716265246447565, 0.068995429574736158]	0.073	25.519	B	35	11	1	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.429
[0.048933728147894553, 0.061199360212643952, 0.030995326201900823, 0.044700923165885753, 0.0032189802542128437, -0.0066653412233820914, -0.036112830630013706, -0.014433195906943761, -0.035976368851170878, 0.022632224408905523, -0.044187317005805603, -0.0023892671544860963]	0.330	25.751	C#	37	1	2	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.262
[0.15664711307052892, 0.064542422656915427, 0.028952361033424606, 0.037706646736649183, -0.079497024956278597, 0.013565750469813514, -0.013185399229039576, 0.027572440112272542, -0.0060268653865074321, -0.015652429423990036, -0.008611818249495428, 0.007220161865042261]	0.223	26.006	A#	34	10	1	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.445
[0.08979881683896547, 0.016139414964627601, 0.039300822747683248, 0.030268717530443485, -0.013948570906319213, 0.0031368245247008235, 0.049909390418714859, -0.028556555623604058, 0.01218775452265115, -0.050733787965526377, -0.014607663496236978, -0.0012675438468998559]	0.245	26.262	D#	39	3	2	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.261
[0.38815079548174325, 0.08934716926803736, 0.094290262048238968, 0.0087409471482356241, -0.1453241451261349, -0.10122351800412405, -0.0053347233981745788, -0.027450571466294336, -0.0059159534959500153, -0.0078659507521351285, 0.010653727463948458, -0.0055071137259054548]	0.078	26.517	C	36	0	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.602
[0.040045263132252568, 0.11165806126617181, 0.10604698870860872, 0.10738437382010316, -0.048902005817450807, 0.0044048996949536748, 0.083486980424272036, -0.00044657297396676694, -0.014772745101416592, -0.068474050178438314, -0.011696556394567452, 0.0087320685961123409]	0.202	26.564	D	38	2	2	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.401
[-0.031840868309141547, 0.075866868054608821, 0.090660583987785773, 0.044163762327363063, -0.051022337713889226, -0.022960934714858734, 0.040533946835174285, -0.044525330616066248, 0.021300103687614067, -0.049456169105230124, 0.011402642452683969, -0.0055638974740690383]	0.357	26.773	D	74	2	5	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.249
[0.15544440726449976, 0.054203103667315906, 0.051743575698637474, -0.0061275755545081301, -0.048245988785237434, -0.042792212502022059, 0.043515462515398368, -0.027702477712088093, -0.017347551405249108, -0.0043774554174167927, 0.00052019230217424911, -0.01251124215269136]	0.171	27.005	C#	37	1	2	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.456
[0.22089600992649924, 0.057411419464352062, 0.030609317902831033, 0.022398266248938998, -0.033861157622018544, -0.036806292980812373, 0.00042088910242326104, 0.00012394676225906969, -0.036031065970688725, 0.014470892067375285, -0.0025637018811488048, -0.023868809266182501]	0.187	27.260	D#	39	3	2	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.432
[0.058588664716087945, 0.077191935949016313, 0.043299934438439963, -0.0345023837476372, -0.0060078026120463056, -0.037141511619849729, 0.021950360993305881, -0.0073071382611472006, -0.019944347256152125, 0.027264451776344092, -0.0214110859003495, 0.019718932898475362]	0.171	27.516	C#	37	1	2	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.393
[-0.26382676012268813, -0.080556894503384116, -0.0040719712289906248, -0.004140089633954209, 0.042264328975301794, -0.03868721469401689, 0.0286391723341121, 0.077455063045855449, 0.0078307259257762579, -0.012891762899548647, 0.035757735530824508, 0.022764080413766551]	0.420	27.771	D	74	2	5	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.139
[0.21561730281457481, 0.04264534273622321, 0.05145997265051451, -0.03070250005286258, -0.03747335983273322, -0.072892853001810753, 0.020349140245749832, -0.0040415879058387418, -0.013521712228002738, -0.0034797111420506802, -0.013611792392234744, 0.010457145598248035]	0.136	28.003	F	41	5	2	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.467
[0.24037084025467037, 0.17823605096537956, 0.025920673193334159, -0.01322304531440403, -0.078541776122817472, 0.0019619979199107002, -0.062091088990910072, 0.020405255085359147, -0.036126349814914097, -0.024525757102131993, 0.07525959498148814, -0.010517844102203557]	0.594	28.259	F	41	5	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.265
[0.064898353634381498, 0.032629192378546869, -0.0058514728660164911, 0.032827341285706239, 0.0066959329421325481, 0.025628716832471005, 0.049258342279757145, 0.051863896259618153, 0.014139266598291424, 0.012641238747392331, 0.033786859241412087, 0.050054760319430264]	0.162	28.282	C	36	0	2	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.239
[0.10449983401739113, 0.12615582002593539, 0.0080199139613744766, -0.015358773136242612, -0.032980390362224138, -0.021195646397737595, -0.010258321103479386, -0.023998356447466316, 0.027289096488941452, 0.002532433517536362, -0.00069421336079080647, -0.02408293945919273]	0.092	28.514	C	36	0	2	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.406
[0.019503965826218442, 0.073838841754130899, 0.017562792645326442, 0.016825631540314821, 0.0033862923100481247, 0.021977621608774488, -0.016194109021551144, 0.014293422474820775, 0.018550883656771482, 0.024129684020730641, 0.039896502541803922, 0.018645892233723611]	0.250	28.770	B	35	11	1	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.226
[0.16453448945087365, 0.052429631887960404, 0.041874530016152114, -0.025076447141796267, 0.0028373744040311563, -0.020404310442210274, 0.034082314992647127, 0.0012627321457344242, 0.013208205657118145, 0.030882220221838192, -0.0079133346756135748, 0.0014141637413637382]	0.108	29.002	C	36	0	2	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.433
[0.044222897648191241, 0.07855853177725991, -0.013874836243140957, -0.067655377221487512, 0.023446763017613125, -0.0033131674520530687, -0.0077480926598789785, 0.01565461541888806, -0.048735035229729967, -0.018274587516893179, 0.031350573160904463, -0.0055474129492846585]	0.259	29.257	F	29	5	1	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.198
[0.18792447004296708, 0.18697324468447804, -0.023443620527398387, -0.0082447112880528767, -0.033469544133288849, -0.030314836974885774, 0.0104175771980919, 0.03665176348457326, -0.025765846568770609, -0.020721456107535681, 0.0072765705433859391, -0.018933294127028141]	0.108	29.513	C	36	0	2	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.421
[0.0076829129424172251, 0.085102156605278825, 0.02393602037728081, 0.018445679884002281, 0.001710685378442408, -0.035172643482235644, -0.0025360805701140888, 0.020987467565362222, 0.035751533967804436, -0.04745888597005285, -0.0018722383671360627, -0.010342119981801783]	0.331	29.768	B	47	11	2	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.228
[0.084014762399172785, 0.26441771615923076, -0.032506367908357585, -0.11197052975962388, -0.034011711377378837, 0.019359432543951605, 0.052680517151579224, -0.05973123796387008, 0.028657191458614679, -0.034768550037294586, -0.0056725286883716197, 0.036878505796424599]	0.209	30.000	F	29	5	1	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.351
[0.044168706661227929, 0.13533519724176868, 0.04100897146430689, -0.039027540704070059, -0.014813320960744522, -0.025059011430041633, -0.021653683301207899, 0.001997308810435782, -0.018357032425525725, 0.0043823418315911281, -0.014088240687237229, 0.019490636527160606]	0.114	30.023	D#	39	3	2	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.422
[0.078616924821797662, 0.1137840937735162, 0.12540350035845371, -0.029993002577280915, 0.00085531589322600157, -0.0058914216118811803, -0.021231249042161556, 0.02874115468653668, -0.051122723661646469, 0.0034511806495095064, -0.052597499297068875, 0.037990812289450296]	0.218	30.256	D#	39	3	2	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.245
[0.20070922960488466, 0.058530478101589012, 0.011563507773066427, 0.011391834682873256, -0.054580710057845282, -0.017200815736526615, 0.021708335155415766, -6.6250723548673759e-05, -0.014443006307778262, -0.010117624783219842, -0.026774496009556396, 0.025215426589479086]	0.129	30.511	B	35	11	1	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.407
[-0.017729900452968714, 0.027353823242061603, 0.00071329407634702913, -0.041788513290938148, 0.049696882036971493, -0.02238126572532061, 0.011623841933889677, -0.014873701913769789, 0.00029688260298361106, -0.029423170200042894, 0.0089000672518169399, 0.013605167486065727]	0.348	30.766	F#	42	6	2	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.215
[-0.062067040835846056, 0.065032620843535616, 0.01798957909531608, -0.00044989080534007874, -0.031144531277527126, -0.063846442484059518, -0.024216928151613845, -0.026744741699371816, 0.028055646396133529, -0.007824623000748326, -0.031718719993650647, -0.01923753484636077]	0.203	31.022	F#	42	6	2	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.267
[0.13120620018088083, 0.068054397378308304, 0.09017836430155346, 0.026221799448119865, 0.024132427306993973, -0.05750608755529308, -0.038559336770945606, 0.026692427490344502, -0.016935257799269049, -0.01997530865161274, -0.012607109957170818, 0.0006689237973750774]	0.157	31.254	F	41	5	2	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.455
[0.19479679972499211, 0.15152298456786698, 0.073672000529174095, -0.0145355559807999, -0.10629491068983517, -0.065095501506690176, -0.03626178152204064, -0.019400240163080316, -0.024067100342490731, -0.0028504032411176506, -0.016386137814925858, 0.021992015421104742]	0.195	31.509	G	43	7	2	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.521
[0.1030549942715054, 0.019971248080058523, 0.066001618019891434, 0.058271663629286277, -0.007832755530270288, 0.021977345633859224, 0.0005020901427133114, 0.013378819031411235, -0.03234037659207506, 0.018037483177418802, 0.0016575786276856839, -0.0087471719414739264]	0.123	31.579	G	31	7	1	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.339
[-0.089581383169422935, -0.086868202030169497, -0.086244488086593962, -0.0789155028676818, 0.044411663149984883, -0.018320470727455601, 0.013714849003375542, 0.0059483104632754719, -0.03528651834449191, 0.016042504490660581, -0.0085047046714240154, -0.0039635071167195496]	0.380	31.765	E	64	4	4	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.240
[0.061595504602091136, 0.11198170187758483, 0.028155816160876399, -0.01399544364391603, 0.032688399765514055, -0.032215173997823018, -0.0092049954519969699, 6.6460124144950461e-05, -0.0080701555441755959, 0.026462420345827128, 0.0020905927446658273, -0.0087535664011090374]	0.102	32.020	A#	34	10	1	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.546
[-0.028543346587094669, -0.014765487666917237, 0.085045074155824726, 0.14572031185140311, 0.079033567811769886, 0.05211298282548283, 0.06158196416224844, -0.016393985939928815, 0.026468283775582326, -0.044451672788119234, 0.026135559023339, -0.030966741575050111]	0.217	32.160	A	33	9	1	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.376
[-0.0022131943923556128, -0.0056615840943457186, 0.074736925143270891, 0.095601512009126713, 0.01233442640677424, -0.039045277770381109, 0.042101795700267647, -0.05049118638853009, -0.0012289405804683888, 0.01080534374198374, 0.0054454694056202124, -0.058322890943242917]	0.276	32.253	F#	66	6	4	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.269
[0.077435222147162572, 0.033347019656706972, 0.027465653208398357, -0.0061401615983770596, -0.011448901401149243, -0.036529795294699095, 0.037862099896844609, -0.032386302772321261, 0.005309657663864863, 0.0081469382508188061, 0.0042501761338606444, -0.0080326672629721756]	0.210	32.508	A#	34	10	1	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.430
[0.048152196862180474, 0.038868269662029845, -0.045385741749760136, 0.0082946299896131948, 0.014580933433490062, 0.015013512133134222, 0.048671821822013933, -0.053720679870263688, 0.013495091552376064, -0.011241209459924642, 0.010745545099513672, -0.037227566353510724]	0.374	32.763	B	35	11	1	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.261
