time	chordName	chordKey	chordMode	chordNotes
247.269	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
247.525	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
247.757	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
248.012	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
248.268	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
248.500	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
248.570	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
248.755	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
249.011	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
249.266	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]
249.522	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
249.754	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
249.893	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]
250.009	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
250.149	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
250.265	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
250.520	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
250.752	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
251.008	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
251.263	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
251.519	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
251.751	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
251.774	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
252.006	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
252.262	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
252.517	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
252.749	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
253.005	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
253.260	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
253.515	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
253.771	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
254.003	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
254.282	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
254.375	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
254.514	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
254.560	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
254.769	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
255.002	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
255.025	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
255.257	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
255.512	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
255.768	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
256.000	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]
256.255	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
256.511	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
256.534	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
256.766	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
257.022	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
257.254	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
257.533	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
257.765	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
258.020	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
258.067	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
258.276	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
258.508	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
258.647	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
258.763	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
259.019	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
259.274	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
259.529	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
259.762	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
259.878	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
260.017	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
260.249	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
260.505	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
260.760	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
261.016	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
261.132	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
261.271	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
261.503	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
261.573	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
261.759	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
262.014	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
262.269	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
262.502	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
262.757	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]
263.012	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
263.268	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
263.523	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
263.755	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
264.011	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
264.266	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]
264.499	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
264.568	Bbm	10	0	[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]
264.754	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
264.916	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
265.009	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
265.265	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
265.520	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
265.752	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
266.008	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
266.263	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
266.310	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
266.519	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
266.635	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
266.751	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
267.006	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
267.262	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
267.517	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
267.749	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
268.005	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
268.028	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]
268.260	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
268.516	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
268.748	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
269.003	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
269.259	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
269.514	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
269.537	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
269.769	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
270.002	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
270.257	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
270.512	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
270.768	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]
271.000	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
271.256	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
271.279	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
271.534	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
271.766	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
272.022	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
272.254	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
272.509	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
272.765	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
272.997	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
273.020	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]
273.252	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
273.531	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
273.763	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
274.019	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
274.274	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
274.506	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
274.646	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
274.762	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
275.017	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
275.273	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
275.528	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
275.760	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
276.016	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
276.248	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
276.271	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
276.503	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
276.759	Bbm	10	0	[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]
277.014	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
277.269	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
277.502	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
277.757	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
277.780	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
278.013	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
278.268	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
278.523	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
278.756	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]
279.011	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]
279.266	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
279.313	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
279.522	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
279.754	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
280.009	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
280.265	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
280.520	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]
280.752	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
281.008	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
281.031	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
281.263	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
281.519	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
281.751	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
281.890	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
282.006	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
282.262	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
282.517	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
282.657	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
282.773	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
283.005	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
283.260	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
283.516	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
283.771	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
284.003	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
284.259	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
284.282	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
284.514	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
284.770	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
285.002	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
285.257	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
285.536	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
285.768	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
286.000	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
286.023	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
286.256	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
286.511	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
286.766	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
287.022	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
287.254	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
287.509	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
287.579	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
287.765	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
288.020	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
288.253	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
288.508	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
288.763	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
289.019	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
289.251	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
289.274	Bbm	10	0	[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]
289.506	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
289.762	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
290.017	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
290.273	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
290.505	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
290.760	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
290.900	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
291.016	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
291.271	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
291.527	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
291.759	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]
292.014	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
292.270	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
292.502	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
292.525	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
292.757	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
293.013	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
293.268	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
293.547	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
293.570	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
293.756	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
294.011	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
294.034	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
294.266	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
294.568	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
294.754	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
294.893	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
295.010	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
295.265	Bbm	10	0	[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]
295.520	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
295.753	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
295.776	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
296.008	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]
296.263	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
296.519	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
296.751	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]
297.006	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
297.262	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
297.517	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
297.773	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
297.889	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]
298.005	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
298.260	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
298.516	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
298.771	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]
299.003	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
299.027	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
299.259	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
299.514	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
299.770	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
300.002	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
300.257	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
300.513	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
300.559	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
300.768	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
301.000	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
301.256	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
301.511	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
301.767	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
302.022	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
302.254	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
302.277	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
302.510	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
302.765	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
303.020	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
303.253	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
303.322	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
303.531	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
303.763	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
304.019	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
304.251	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
304.506	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
304.762	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
305.017	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]
305.250	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
305.505	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]
305.528	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
305.760	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
306.016	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
306.271	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
306.503	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
306.759	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
307.014	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
307.246	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
307.270	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
307.525	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
307.757	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
308.013	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
