time	chroma	timbre	dB
151.870	[0.114, 0.148, 0.239, 0.144, 0.25, 0.121, 0.529, 1.0, 0.47, 0.843, 0.384, 0.086]	[53.913, 99.328, -6.659, -2.207, -10.287, -21.289, 0.542, -15.881, -9.964, 16.533, -13.103, -0.826]	-8.239
152.346	[0.377, 0.204, 0.117, 0.185, 0.459, 0.389, 0.637, 0.788, 0.868, 1.0, 0.702, 0.11]	[52.128, 19.134, -15.018, 16.111, 33.735, -47.776, 22.278, -27.902, 9.516, 9.775, 2.056, -14.51]	-11.432
152.450	[0.35, 0.084, 0.064, 0.09, 0.299, 0.279, 0.616, 0.618, 0.916, 1.0, 0.863, 0.12]	[52.716, 67.669, -25.073, -17.838, 17.151, -21.32, -5.924, 39.757, 14.347, -19.707, 17.481, -5.22]	-11.013
152.578	[1.0, 0.913, 0.65, 0.743, 0.941, 0.549, 0.419, 0.339, 0.189, 0.627, 0.379, 0.915]	[54.301, 83.457, -14.019, -23.378, 20.789, -43.149, 4.579, 19.918, -9.188, 0.234, -10.889, 6.458]	-10.399
152.805	[0.178, 0.144, 0.104, 0.308, 1.0, 0.26, 0.052, 0.277, 0.132, 0.129, 0.103, 0.456]	[54.044, 22.434, -3.195, -18.632, 55.023, -48.228, 29.101, -39.625, -3.257, 15.573, -10.396, -14.157]	-9.394
153.043	[0.372, 0.778, 0.588, 0.521, 0.795, 0.761, 0.842, 1.0, 0.638, 0.641, 0.133, 0.188]	[55.402, 36.948, 31.007, -5.521, 47.257, -60.687, 37.077, 1.224, 2.772, -4.017, 0.599, -3.047]	-7.918
153.130	[0.393, 0.146, 0.124, 0.208, 0.368, 0.371, 0.333, 0.369, 0.2, 1.0, 0.279, 0.322]	[55.632, 43.436, 37.72, -12.201, 37.716, -45.627, 54.158, 28.472, -14.614, 3.257, 2.777, 15.214]	-5.668
153.669	[0.715, 0.131, 0.069, 0.087, 0.188, 0.088, 0.077, 0.173, 0.177, 1.0, 0.311, 0.228]	[54.527, 53.727, 80.724, 7.048, 85.55, -59.234, 86.022, 22.389, -26.461, -11.422, -7.594, 15.926]	-7.678
153.966	[0.275, 0.062, 0.015, 0.028, 0.228, 0.07, 0.301, 0.31, 0.915, 1.0, 0.633, 0.062]	[52.332, -12.276, 24.888, 34.071, 53.173, -67.374, 88.952, -1.125, -44.187, 23.212, -22.498, 22.072]	-8.381
154.134	[1.0, 0.179, 0.15, 0.107, 0.091, 0.198, 0.104, 0.2, 0.078, 0.2, 0.071, 0.415]	[51.905, -45.543, 75.065, 17.38, 25.89, -50.922, 102.722, 20.928, -12.558, -23.076, -10.026, 14.944]	-9.858
154.413	[0.564, 0.214, 0.105, 0.086, 0.299, 0.147, 0.151, 0.192, 0.384, 1.0, 0.444, 0.246]	[54.851, 47.149, 49.114, 19.759, 50.917, -24.966, 76.317, 1.352, -2.681, -17.589, -4.443, 10.422]	-10.364
155.004	[1.0, 0.417, 0.358, 0.438, 0.39, 0.276, 0.221, 0.177, 0.131, 0.254, 0.18, 0.717]	[48.018, -42.318, 129.114, -58.953, 24.932, -20.452, 97.086, 39.487, -16.141, 9.784, 1.711, 24.748]	-17.959
155.243	[0.238, 0.254, 0.157, 0.16, 1.0, 0.158, 0.109, 0.204, 0.342, 0.526, 0.178, 0.24]	[53.47, 9.54, 109.595, 3.179, -21.672, -26.59, 96.439, 30.307, -36.313, -9.6, -1.396, 31.166]	-8.917
155.522	[0.165, 0.102, 0.176, 0.066, 0.24, 0.081, 0.12, 0.198, 0.135, 1.0, 0.252, 0.471]	[54.231, 44.419, 89.68, -0.177, 17.208, -24.045, 70.242, 59.584, -41.858, -32.308, -10.152, 27.322]	-7.454
155.795	[0.156, 0.206, 0.442, 0.092, 0.09, 0.052, 0.422, 1.0, 0.305, 0.058, 0.05, 0.45]	[52.515, -23.812, 82.393, 59.721, 53.371, -41.359, 120.011, -38.666, -27.406, 16.781, -6.172, 13.456]	-9.234
156.004	[0.407, 0.226, 0.153, 0.146, 0.163, 0.29, 0.289, 0.233, 0.089, 0.139, 0.174, 1.0]	[51.761, -46.139, 64.031, 30.867, 24.742, -13.947, 105.927, 11.215, 12.828, -45.067, -27.462, 14.722]	-10.610
156.229	[0.322, 0.051, 0.089, 0.046, 0.07, 0.047, 0.179, 0.096, 0.03, 0.207, 0.052, 1.0]	[54.065, 22.286, 72.198, -32.41, 54.79, 4.814, 88.149, 44.386, 14.537, -38.699, 9.814, 19.535]	-14.013
156.491	[0.224, 0.195, 0.158, 0.422, 1.0, 0.381, 0.09, 0.038, 0.102, 0.171, 0.094, 0.891]	[54.526, 17.057, 20.211, 27.153, 67.993, -50.027, 67.995, -14.88, -16.206, 0.097, -23.554, 24.241]	-6.521
156.734	[0.12, 0.094, 0.416, 0.076, 0.038, 0.019, 0.369, 1.0, 0.283, 0.024, 0.024, 0.428]	[52.282, -45.721, 62.737, 61.099, 33.319, -63.218, 105.804, -33.105, -19.798, 31.764, -13.074, 19.788]	-9.246
156.943	[0.281, 0.477, 0.088, 0.084, 1.0, 0.096, 0.076, 0.036, 0.059, 0.634, 0.139, 0.3]	[53.601, 8.408, 83.136, 3.727, 9.393, -9.413, 115.367, 11.574, -6.851, -36.924, 33.686, 11.09]	-11.619
157.269	[0.207, 0.111, 0.016, 0.085, 0.839, 0.108, 0.408, 0.408, 0.866, 1.0, 0.695, 0.115]	[53.024, 7.694, 116.227, 10.281, -28.067, -25.432, 91.807, 22.497, -40.361, 1.138, -7.125, 26.673]	-8.510
157.408	[0.159, 0.186, 0.338, 0.24, 0.349, 0.307, 0.586, 1.0, 0.429, 0.633, 0.049, 0.116]	[54.833, 30.59, 54.099, 49.096, 45.385, -31.292, 75.593, -22.751, -36.73, -36.457, -10.177, 19.794]	-7.624
157.884	[0.398, 0.448, 0.133, 0.144, 0.187, 0.381, 0.362, 0.419, 0.188, 1.0, 0.106, 0.158]	[51.915, -23.159, 47.989, 63.069, 56.548, -69.338, 95.02, -32.585, 17.298, 7.044, -8.517, -12.803]	-12.049
158.099	[0.064, 0.067, 0.035, 0.047, 0.361, 0.052, 0.024, 0.082, 0.152, 1.0, 0.262, 0.092]	[55.038, 59.738, 53.501, -0.817, 66.672, -16.851, 71.43, 24.438, 19.937, -12.946, 7.699, -5.641]	-13.389
158.315	[1.0, 0.33, 0.055, 0.042, 0.117, 0.062, 0.046, 0.255, 0.079, 0.562, 0.076, 0.322]	[53.67, 21.44, 11.763, 11.823, 79.56, -35.053, 62.984, -16.667, 2.364, 13.068, -28.792, 10.709]	-7.431
158.581	[0.042, 0.092, 0.426, 0.072, 0.077, 0.017, 0.348, 1.0, 0.204, 0.491, 0.06, 0.038]	[50.694, -56.185, 26.195, 86.589, 50.203, -69.596, 89.079, -30.404, -2.714, 31.528, -28.338, 5.92]	-10.928
158.790	[0.303, 0.351, 0.134, 0.183, 0.509, 0.136, 0.178, 0.057, 0.173, 1.0, 0.231, 0.088]	[50.527, -50.777, 25.196, 45.996, 36.861, 13.361, 106.544, -49.752, 25.218, -25.812, 8.332, -13.593]	-16.392
159.005	[0.111, 0.11, 0.032, 0.059, 0.36, 0.042, 0.042, 0.115, 0.165, 1.0, 0.172, 0.039]	[50.021, -53.577, 40.596, 38.371, 55.758, 7.0, 102.352, 8.326, 30.978, -43.038, -20.295, -5.045]	-15.175
159.255	[0.158, 0.204, 0.368, 0.217, 0.203, 0.283, 0.566, 1.0, 0.458, 0.486, 0.056, 0.07]	[52.618, 17.483, -0.254, 19.764, 77.695, 18.165, 63.856, -36.664, 5.329, -14.314, -4.938, 3.16]	-17.357
159.724	[0.44, 0.456, 0.18, 0.171, 0.155, 0.418, 0.215, 0.228, 0.119, 1.0, 0.109, 0.179]	[51.14, -19.05, 33.688, 57.901, 50.353, -37.137, 78.528, -46.63, 19.1, 0.315, 9.491, -12.755]	-15.906
159.962	[0.064, 0.057, 0.034, 0.073, 0.415, 0.06, 0.021, 0.037, 0.142, 1.0, 0.246, 0.096]	[56.0, 66.757, 23.921, 4.513, 58.529, -47.652, 35.395, 8.59, -3.576, 8.165, -8.839, 5.857]	-14.731
160.188	[0.349, 0.195, 0.102, 0.362, 1.0, 0.408, 0.102, 0.151, 0.182, 0.476, 0.12, 0.725]	[54.363, 27.383, 9.832, -2.046, 61.581, -44.64, 39.284, -35.966, -5.403, 7.843, -12.697, -2.468]	-7.637
160.427	[0.045, 0.094, 0.564, 0.119, 0.104, 0.057, 0.296, 1.0, 0.245, 0.301, 0.048, 0.132]	[53.066, -8.853, 50.596, 14.97, 27.113, -52.184, 47.299, -6.619, -4.601, 20.246, -18.553, -11.15]	-8.617
160.659	[0.185, 0.285, 0.045, 0.049, 0.321, 0.061, 0.062, 0.045, 0.218, 1.0, 0.269, 0.045]	[52.485, -11.068, 25.334, 31.324, 5.817, -66.22, 63.269, -31.371, -11.135, 25.414, -16.044, -11.55]	-11.020
160.880	[0.114, 0.094, 0.023, 0.044, 0.377, 0.046, 0.021, 0.052, 0.183, 1.0, 0.205, 0.065]	[51.418, 4.384, 44.095, 41.582, 10.037, -51.531, 75.679, -24.476, -24.35, 28.372, -17.551, -19.35]	-10.657
161.100	[0.46, 0.225, 0.08, 0.097, 0.341, 0.097, 0.104, 0.192, 0.163, 1.0, 0.206, 0.18]	[53.93, 90.377, 34.332, 3.72, 45.015, -11.003, 32.531, 19.869, -16.587, -19.636, 20.21, 3.057]	-12.703
161.356	[0.119, 0.097, 0.021, 0.077, 0.558, 0.072, 0.025, 0.043, 0.231, 1.0, 0.233, 0.093]	[52.642, 42.315, 49.299, 0.832, -22.018, -41.278, 44.301, -16.065, -30.38, 34.825, -16.385, 9.548]	-10.059
161.571	[0.61, 0.417, 0.141, 0.187, 0.592, 0.386, 0.129, 0.146, 0.252, 1.0, 0.195, 0.368]	[52.889, 30.798, 27.022, 16.842, -14.276, -48.554, 51.722, -21.197, -2.159, -2.994, 8.203, -11.073]	-8.099
161.797	[0.278, 0.191, 0.073, 0.096, 0.63, 0.073, 0.048, 0.267, 0.293, 1.0, 0.255, 0.175]	[54.51, 93.288, 43.353, 3.241, 44.685, -35.79, 58.716, 19.377, 1.234, -16.73, 1.416, -24.615]	-9.354
162.041	[0.34, 0.242, 0.105, 0.262, 0.724, 0.207, 0.162, 0.462, 0.223, 1.0, 0.212, 0.316]	[52.527, 65.672, 11.313, 38.321, 55.848, -58.502, 10.539, -10.821, -8.724, -27.149, -15.374, -4.171]	-8.366
162.266	[0.075, 0.059, 0.027, 0.034, 0.247, 0.035, 0.023, 0.094, 0.194, 1.0, 0.183, 0.061]	[51.692, 66.218, 77.077, 14.668, 35.648, -31.164, 28.347, -12.709, 1.046, 5.298, 18.487, -9.954]	-14.001
162.464	[0.64, 0.582, 0.436, 0.614, 1.0, 0.449, 0.464, 0.29, 0.482, 0.878, 0.407, 0.529]	[52.086, 60.485, 36.334, 9.935, -3.711, -29.614, 30.855, -8.588, -5.888, 4.333, -20.157, -7.585]	-9.499
162.675	[0.219, 0.154, 0.051, 0.066, 0.435, 0.054, 0.03, 0.109, 0.282, 1.0, 0.231, 0.085]	[51.257, 46.094, 30.731, -17.921, -9.542, -22.505, 44.76, 5.181, 1.631, -10.662, -21.425, -0.425]	-11.087
162.905	[0.248, 0.154, 0.071, 0.106, 0.254, 0.072, 0.083, 0.114, 0.161, 1.0, 0.257, 0.159]	[51.869, 69.571, 59.29, -56.189, 19.374, -22.151, 32.086, 30.908, -10.518, -11.581, -9.921, -9.605]	-12.063
163.178	[0.126, 0.107, 0.046, 0.07, 0.519, 0.063, 0.051, 0.267, 0.237, 1.0, 0.206, 0.085]	[52.252, 46.621, 56.756, 8.807, 8.34, -35.745, 57.543, -29.884, -22.92, 14.13, 7.839, 0.492]	-10.481
163.416	[0.568, 0.388, 0.139, 0.187, 0.613, 0.389, 0.184, 0.262, 0.295, 1.0, 0.199, 0.371]	[52.87, 25.166, 27.329, 34.387, -12.395, -44.985, 58.11, -13.207, 1.472, -5.148, 0.732, -5.382]	-8.169
163.643	[0.197, 0.144, 0.138, 0.077, 0.496, 0.069, 0.103, 0.091, 0.125, 1.0, 0.187, 0.143]	[54.822, 81.029, 29.401, -8.235, 47.646, -29.834, 42.888, 10.122, -4.785, -16.109, 2.711, -10.342]	-11.467
163.892	[0.527, 0.277, 0.284, 0.172, 1.0, 0.238, 0.144, 0.203, 0.114, 0.317, 0.091, 0.381]	[55.222, 79.762, 41.964, -7.648, 28.677, -41.694, 12.301, 6.671, -19.219, -14.644, -4.109, 9.767]	-7.634
164.118	[0.167, 0.25, 0.563, 0.223, 0.675, 0.366, 0.177, 1.0, 0.252, 0.645, 0.104, 0.255]	[54.646, 81.983, 99.67, 18.361, 15.878, -40.878, 15.275, 10.349, -7.579, 9.401, 0.473, 11.055]	-6.454
164.351	[0.05, 0.112, 0.124, 0.052, 0.311, 0.073, 0.031, 0.045, 0.133, 1.0, 0.218, 0.033]	[54.145, 65.86, 35.795, 3.451, -21.327, -54.185, 50.42, 2.495, -7.316, -2.827, -14.163, 20.946]	-7.327
164.757	[0.759, 0.375, 0.322, 0.156, 0.573, 0.258, 0.387, 0.381, 0.409, 1.0, 0.657, 0.471]	[52.998, 83.778, 78.74, -23.248, 21.352, -18.718, 36.621, 37.256, -5.18, -22.365, -9.856, 10.866]	-10.241
165.024	[0.108, 0.099, 0.055, 0.095, 0.583, 0.056, 0.031, 0.06, 0.178, 1.0, 0.271, 0.101]	[52.376, 61.757, 56.756, 8.244, -2.168, -32.277, 49.803, -28.103, -23.883, 20.411, 1.361, -5.807]	-10.325
165.268	[0.364, 0.381, 0.405, 0.378, 1.0, 0.957, 0.78, 0.817, 0.639, 0.67, 0.2, 0.124]	[52.072, 38.816, 40.233, 57.245, -6.29, -57.563, 59.499, 0.843, 3.327, -9.038, -5.202, -5.662]	-8.767
165.442	[0.35, 0.199, 0.206, 0.201, 0.569, 0.159, 0.14, 0.374, 0.5, 1.0, 0.335, 0.327]	[51.191, 78.539, 101.725, -45.681, 23.659, -8.965, 53.935, 36.141, -5.552, -7.276, -12.244, 0.12]	-13.717
165.732	[0.224, 0.156, 0.042, 0.383, 1.0, 0.347, 0.029, 0.088, 0.172, 0.152, 0.082, 0.669]	[53.404, 43.508, -16.797, 13.267, 29.24, -54.366, 23.371, -16.374, -7.481, -12.914, -21.769, 3.591]	-8.865
165.965	[0.056, 0.062, 0.395, 0.069, 0.103, 0.015, 0.315, 1.0, 0.311, 0.38, 0.062, 0.072]	[53.138, 35.423, 36.265, 7.786, 4.797, -44.504, 53.576, 0.792, -0.124, 29.915, -8.103, -9.059]	-12.049
166.174	[0.308, 0.383, 0.126, 0.132, 0.506, 0.096, 0.157, 0.166, 0.234, 1.0, 0.276, 0.149]	[53.117, 39.611, 25.008, 18.419, 3.569, -41.49, 45.594, -17.922, 7.076, 12.286, -7.953, -22.788]	-10.626
166.412	[0.159, 0.104, 0.041, 0.075, 0.588, 0.078, 0.061, 0.228, 0.241, 1.0, 0.235, 0.184]	[52.078, 29.332, 35.099, 18.855, 14.822, -36.817, 48.695, -17.146, 2.986, 10.915, -15.926, -17.573]	-9.260
166.632	[0.235, 0.18, 0.099, 0.198, 0.745, 0.187, 0.104, 0.173, 0.17, 1.0, 0.216, 0.26]	[53.556, 88.407, 30.157, -17.074, 40.954, -12.937, 20.495, 17.493, -9.965, -23.257, 9.131, -16.481]	-11.456
166.894	[0.034, 0.102, 0.047, 0.053, 0.477, 0.05, 0.07, 0.229, 0.215, 1.0, 0.233, 0.107]	[51.868, 42.807, 25.294, -15.267, 9.268, -54.896, 27.127, -15.305, -9.309, 25.046, -14.479, 3.798]	-10.085
167.108	[1.0, 0.773, 0.35, 0.385, 0.455, 0.874, 0.475, 0.636, 0.311, 0.639, 0.283, 0.51]	[52.661, 77.9, 30.811, 27.054, 2.547, -62.753, 28.784, 16.92, 20.258, -1.538, 16.93, -13.318]	-9.502
167.341	[0.241, 0.212, 0.112, 0.192, 0.469, 0.15, 0.086, 0.206, 0.481, 1.0, 0.312, 0.234]	[53.915, 115.923, 27.916, -12.337, 41.455, -32.199, 1.681, 6.222, -13.411, -4.58, 7.915, -6.061]	-11.810
167.584	[0.148, 0.183, 0.412, 0.382, 1.0, 0.407, 0.42, 0.528, 0.319, 0.16, 0.107, 0.32]	[54.826, 62.617, 10.839, -26.329, 17.469, -46.398, 9.646, -13.807, -11.908, 3.417, -1.263, -7.752]	-8.646
168.049	[0.03, 0.073, 0.065, 0.05, 0.217, 0.06, 0.033, 0.057, 0.142, 1.0, 0.162, 0.024]	[54.232, 81.206, 9.982, -3.707, -32.929, -36.099, 18.068, -0.032, 9.934, 3.45, -23.586, 9.366]	-7.233
168.466	[0.952, 0.154, 0.089, 0.168, 0.609, 0.181, 0.196, 0.365, 0.511, 1.0, 0.34, 0.159]	[54.942, 107.477, 28.388, -16.373, -9.721, -6.746, 11.125, -4.23, 10.976, 14.376, 6.116, 9.572]	-11.055
168.960	[0.619, 0.379, 0.179, 0.27, 0.152, 0.376, 0.418, 0.408, 0.183, 0.139, 0.155, 1.0]	[54.159, 107.748, 22.499, 1.161, -11.034, -48.766, 3.945, 18.182, 35.623, 8.497, -5.404, -3.692]	-9.649
169.181	[0.423, 0.245, 0.211, 0.319, 1.0, 0.236, 0.139, 0.39, 0.315, 0.995, 0.652, 0.546]	[55.573, 90.524, 48.173, 8.996, 45.609, -20.877, 12.768, 11.201, 5.21, -0.838, 3.906, -15.383]	-11.041
169.395	[0.31, 0.34, 0.185, 0.502, 1.0, 0.397, 0.257, 0.853, 0.257, 0.342, 0.158, 0.564]	[53.439, 70.115, -14.772, 0.369, 13.775, -29.088, -0.501, -7.078, -6.977, 13.098, -20.207, -5.829]	-7.878
169.639	[0.33, 0.359, 0.544, 0.418, 0.553, 0.424, 1.0, 0.981, 0.602, 0.864, 0.296, 0.398]	[53.372, 99.903, 18.661, -6.847, -30.24, -16.98, 12.33, -6.631, 11.708, 7.973, -14.198, 0.596]	-12.124
170.098	[0.073, 0.11, 0.058, 0.112, 0.423, 0.075, 0.04, 0.1, 0.283, 1.0, 0.437, 0.132]	[51.983, 72.807, 9.272, 38.686, -35.099, 3.129, 16.157, -13.461, -5.818, -15.245, -21.207, -10.746]	-11.017
170.302	[0.96, 0.161, 0.158, 0.209, 0.461, 0.197, 0.239, 0.496, 0.611, 1.0, 0.4, 0.162]	[52.428, 65.342, 12.393, -41.531, 11.051, 29.497, 18.604, -4.405, 26.137, -12.421, -12.483, -3.209]	-14.921
170.783	[0.604, 0.272, 0.229, 0.294, 0.245, 0.493, 0.355, 0.336, 0.111, 0.235, 0.226, 1.0]	[54.238, 86.606, 26.497, 5.813, -2.963, -31.186, 11.237, 0.394, 33.442, 25.783, -6.677, -11.544]	-9.871
171.009	[0.211, 0.185, 0.198, 0.164, 0.465, 0.158, 0.331, 1.0, 0.63, 0.732, 0.337, 0.301]	[54.637, 83.421, 32.763, -19.019, 23.392, -10.558, 14.676, 18.735, 2.031, 4.326, -2.145, -9.964]	-10.622
171.247	[0.131, 0.185, 0.354, 0.633, 0.917, 0.516, 0.46, 1.0, 0.396, 0.124, 0.08, 0.29]	[55.083, 92.43, 11.088, -9.8, 17.025, -38.461, -18.239, 4.552, 21.679, 27.725, -6.035, -1.302]	-6.641
171.723	[0.047, 0.123, 0.143, 0.064, 0.269, 0.081, 0.042, 0.046, 0.119, 1.0, 0.189, 0.029]	[53.247, 80.82, 1.361, 8.747, -28.714, -34.207, 16.031, -19.592, 6.174, 18.58, -11.04, 13.342]	-8.201
172.170	[1.0, 0.16, 0.098, 0.197, 0.698, 0.288, 0.272, 0.415, 0.58, 0.973, 0.424, 0.177]	[54.81, 87.624, 18.04, -3.646, 5.587, 5.671, 4.564, -3.883, 10.682, 0.133, 8.802, 0.656]	-11.993
172.652	[0.737, 0.61, 0.224, 0.348, 0.193, 0.516, 0.414, 0.343, 0.13, 0.216, 0.165, 1.0]	[53.583, 105.343, 18.349, 10.299, -14.797, -43.797, 3.463, 5.471, 38.99, 9.344, -15.72, -0.469]	-8.751
172.867	[0.174, 0.184, 0.112, 0.131, 0.492, 0.123, 0.092, 0.266, 0.261, 1.0, 0.17, 0.294]	[55.015, 101.849, 51.79, 7.282, 40.9, -29.396, 15.495, 12.397, -6.156, 8.617, -10.114, 3.725]	-10.332
173.105	[0.076, 0.106, 0.15, 0.13, 0.383, 0.089, 0.195, 0.73, 0.355, 1.0, 0.24, 0.136]	[53.202, 61.32, -24.489, 6.581, 13.488, -40.157, -0.211, -12.838, -10.003, 2.925, -15.664, -2.808]	-7.844
173.337	[0.042, 0.065, 0.047, 0.079, 0.196, 0.06, 0.118, 0.248, 0.34, 1.0, 0.237, 0.066]	[52.724, 105.673, 32.577, -0.306, -18.004, -22.028, 16.897, -12.284, 18.992, 5.098, 3.199, 2.149]	-12.799
173.575	[0.286, 0.415, 0.087, 0.109, 0.584, 0.091, 0.087, 0.053, 0.309, 1.0, 0.247, 0.062]	[52.265, 61.304, -2.723, 2.559, -36.316, -51.985, 32.606, -20.134, -11.305, -2.473, -0.084, 31.85]	-9.070
173.791	[0.06, 0.093, 0.029, 0.072, 0.356, 0.044, 0.021, 0.035, 0.238, 1.0, 0.257, 0.081]	[52.969, 49.283, 14.383, 16.861, -20.679, -6.212, 43.265, -18.373, 3.008, -14.677, -8.199, 15.807]	-10.258
174.022	[0.071, 0.089, 0.085, 0.102, 0.31, 0.112, 0.112, 0.198, 0.38, 1.0, 0.254, 0.057]	[52.034, 38.276, -26.853, 26.149, 32.239, -1.194, 37.712, -31.416, -16.042, -31.188, -15.972, 16.849]	-10.839
174.498	[0.598, 0.594, 0.302, 0.208, 0.383, 0.629, 0.326, 0.568, 0.489, 1.0, 0.186, 0.273]	[49.724, 3.712, -19.347, 70.344, 23.221, -66.946, 29.73, -27.387, 8.927, -10.096, -17.102, -9.745]	-14.582
174.725	[0.246, 0.163, 0.071, 0.12, 0.584, 0.235, 0.123, 0.172, 0.29, 1.0, 0.465, 0.4]	[54.678, 86.722, 25.025, -0.572, 50.419, -21.411, 16.127, 15.697, -17.476, -4.359, 14.354, 2.124]	-19.498
174.945	[0.24, 0.368, 0.08, 0.441, 1.0, 0.339, 0.073, 0.082, 0.114, 0.279, 0.133, 0.537]	[52.758, 56.515, -18.878, -6.496, 44.152, -37.248, 11.13, -12.398, -14.598, 2.638, -8.65, -3.589]	-8.969
175.171	[0.101, 0.15, 0.576, 0.164, 0.11, 0.086, 0.307, 1.0, 0.219, 0.16, 0.048, 0.133]	[52.184, 14.585, 46.257, -1.103, 3.306, -9.499, 36.675, -7.907, -12.754, -13.161, -12.935, -12.615]	-12.181
175.421	[0.411, 0.565, 0.158, 0.139, 0.805, 0.134, 0.166, 0.104, 0.244, 1.0, 0.355, 0.27]	[48.543, 1.394, -40.485, 84.773, -19.572, -45.224, 24.688, -41.286, -20.5, -2.801, -31.411, -3.804]	-11.814
175.641	[0.033, 0.038, 0.017, 0.025, 0.178, 0.043, 0.209, 0.213, 0.81, 1.0, 0.502, 0.01]	[42.285, 4.215, -109.346, 53.148, 8.92, -57.892, 20.214, -64.899, -21.851, -14.678, -10.785, 9.542]	-20.778
175.822	[0.147, 0.125, 0.097, 0.145, 0.4, 0.165, 0.175, 0.285, 0.519, 1.0, 0.432, 0.123]	[46.836, 20.187, 6.536, -48.543, 10.013, 100.391, 45.101, 19.452, 10.365, -44.519, -19.184, -9.84]	-25.951
176.333	[1.0, 0.511, 0.316, 0.354, 0.301, 0.866, 0.546, 0.805, 0.246, 0.343, 0.206, 0.486]	[45.684, 26.95, -76.977, 119.117, 10.342, -29.459, 20.228, 7.299, 25.406, -32.32, -15.133, -11.538]	-17.189
176.553	[0.359, 0.272, 0.121, 0.301, 0.809, 0.235, 0.141, 0.467, 0.621, 1.0, 0.485, 0.34]	[52.197, 101.374, 41.444, -14.799, 67.126, -1.824, 30.001, 26.847, 21.963, -11.2, 21.041, -17.611]	-27.024
176.802	[0.239, 0.226, 0.044, 0.403, 1.0, 0.415, 0.036, 0.032, 0.109, 0.162, 0.099, 0.708]	[50.831, 69.54, -75.516, 31.793, 22.867, -40.506, -13.118, 8.745, -10.452, -4.058, -26.864, 11.469]	-11.419
177.035	[0.026, 0.057, 0.457, 0.096, 0.106, 0.039, 0.301, 1.0, 0.211, 0.295, 0.048, 0.042]	[43.226, -20.512, -126.043, 70.434, 20.076, -69.524, -0.698, -65.331, 6.794, -0.825, -20.3, 10.073]	-19.366
177.251	[0.438, 0.513, 0.213, 0.251, 0.863, 0.161, 0.205, 0.065, 0.22, 1.0, 0.251, 0.328]	[44.292, 7.864, -112.665, 85.167, -14.137, 7.29, -0.053, -31.347, 2.403, -38.391, -31.966, 3.018]	-26.753
177.481	[0.287, 0.083, 0.055, 0.078, 0.583, 0.06, 0.035, 0.288, 0.288, 1.0, 0.339, 0.213]	[48.371, 25.811, -7.382, 26.979, 2.456, 75.71, 46.083, -15.778, -5.363, -10.676, -14.438, -18.206]	-27.608
177.700	[0.134, 0.134, 0.121, 0.139, 0.419, 0.195, 0.242, 0.372, 0.518, 1.0, 0.389, 0.1]	[50.328, 49.991, -24.971, 2.134, 38.115, 7.042, 15.359, -14.233, -5.112, -40.067, -37.443, 0.177]	-27.604
178.174	[0.888, 0.468, 0.543, 0.315, 0.349, 0.775, 0.331, 1.0, 0.197, 0.274, 0.205, 0.517]	[48.623, -14.807, -17.546, 68.489, 33.224, 8.23, 29.512, -18.142, 24.198, -22.427, 5.233, -32.776]	-17.283
178.399	[0.258, 0.17, 0.124, 0.16, 0.673, 0.131, 0.064, 0.134, 0.321, 1.0, 0.38, 0.287]	[52.22, 93.681, 35.952, -38.017, 53.948, 10.133, 27.674, 11.254, -0.77, -12.76, 28.109, -12.472]	-18.649
178.655	[0.28, 0.288, 0.032, 0.541, 1.0, 0.381, 0.069, 0.075, 0.123, 0.109, 0.092, 0.573]	[51.857, 65.268, -55.917, 21.035, 25.804, -51.017, -0.752, -0.743, -12.681, -10.531, -36.539, 3.477]	-8.169
178.875	[0.056, 0.137, 0.437, 0.122, 0.136, 0.017, 0.33, 1.0, 0.238, 0.127, 0.015, 0.071]	[44.797, -24.149, -72.193, 43.341, 28.002, -32.152, 21.869, -77.551, 9.355, 7.97, -15.807, -15.376]	-16.022
179.107	[0.055, 0.141, 0.094, 0.073, 0.357, 0.077, 0.039, 0.039, 0.131, 1.0, 0.179, 0.032]	[48.391, 38.086, -62.495, 50.766, -5.026, 45.395, 24.3, -30.122, -3.847, -9.019, -15.731, 6.792]	-23.531
179.554	[0.141, 0.161, 0.112, 0.168, 0.507, 0.276, 0.271, 0.409, 0.631, 1.0, 0.317, 0.119]	[51.694, 65.045, -17.983, 40.997, 23.892, 19.599, 16.145, -14.916, -12.153, -35.955, -18.269, -0.093]	-23.210
180.024	[1.0, 0.535, 0.354, 0.362, 0.317, 0.848, 0.411, 0.546, 0.199, 0.296, 0.217, 0.471]	[45.957, 17.759, -58.949, 94.969, 9.231, -18.159, 27.413, -1.335, 31.699, -38.957, 19.335, -25.017]	-16.719
180.256	[0.286, 0.187, 0.1, 0.201, 0.576, 0.175, 0.107, 0.301, 0.464, 1.0, 0.326, 0.249]	[53.256, 104.323, 29.973, -9.592, 62.022, -22.683, 28.853, 18.358, 2.465, 2.439, 0.96, -13.118]	-23.067
180.501	[0.171, 0.162, 0.047, 0.38, 1.0, 0.334, 0.038, 0.04, 0.139, 0.139, 0.08, 0.568]	[51.402, 56.572, -59.883, 19.297, 17.002, -53.508, -7.61, -2.71, -14.845, -14.259, -23.262, 3.738]	-10.814
