MFCC	ZC	time	noteName	noteMIDI	noteKey	noteOctave	chordName	chordKey	chordMode	chordNotes	RMS
[-0.036684311028749111, -0.0013282890210243956, -0.064097611318199646, -0.037659573889307775, 0.012268140662622952, -0.0089678383784875249, 0.073207049668253907, 0.0034085876296389111, 0.018845570401583113, 0.021545484897187016, 0.012522815986059083, 0.017542206701036782]	0.164	72.678	A	45	9	2	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.511
[-0.0065985035399419309, -0.05681644344999702, -0.070525038307777094, 0.0041707238918869032, -0.0252836815418996, 0.033508684650032594, 0.0050424440455304328, -0.02749269480853607, -0.063933339667628181, -0.01649479487490484, 0.010308979376682946, 0.0033491826693644536]	0.214	72.911	A	57	9	3	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.542
[0.017272486766516368, -0.051550562157800607, 0.036102936358741185, -0.026562502401752865, -0.015757350521271928, 0.0095951120086380879, -0.019754113336688819, -0.01534865109360891, -0.05251572121182739, 0.00619144519087181, 0.014270215052416334, 0.051342669211409279]	0.124	73.143	E	52	4	3	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.569
[0.074225195530454632, 0.039074902157816525, 0.046737009643678745, 0.001966622205266388, -0.026432894027645495, 0.021202882372837666, -0.010739608903556045, -0.0024389202854816802, 0.0257315927730901, -0.037918998161781584, -0.005693742267359192, 0.00029312535477636815]	0.176	73.375	F	29	5	1	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.582
[-0.0089468394684948001, 0.0082767954816404862, 0.0068732273432313721, -0.018322561537166278, 0.0098586651275777495, -0.020059817124524294, 0.021624181586880585, 0.013810029115628598, 0.011949632174031243, -0.023529806100217134, 0.020377045014973102, 0.052122328418662482]	0.406	73.584	A	45	9	2	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.549
[-0.034553351837911105, 0.0066806113770687871, 0.02056782401212217, -0.023453429561143675, -0.041864755190759072, 0.02443664165495486, -0.018545961463481413, -0.075520024216108636, 0.010581294440396733, 0.0011599310602362323, -0.021138951178776573, -0.0023178675724862216]	0.248	73.816	E	40	4	2	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.563
[-0.036934039481255419, -0.015498169540082056, 0.031156151145897277, 0.044274465641745808, 0.0040633477893468771, -0.014590934222260907, -0.0087344326178373458, -0.037678273589694201, 0.0066714715055243368, -0.020020400984275284, 0.057083285034252966, 0.030419386283087154]	0.129	74.072	F#	30	6	1	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.588
[0.083074250700525779, 0.054671467842311874, -0.0033569010507909871, -0.0015808590007091693, -0.006421822055343444, 0.014150450245183573, 0.0012152484499545878, 0.0069299329757509459, -0.027789536873859513, 0.0013858644137791816, 0.0060911339094487415, -0.0083086631919882126]	0.120	74.304	G	31	7	1	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.622
[0.11105672974377173, -0.029794905095111297, 0.0058581285340145806, -0.010945394995653272, -0.030020536446861958, -0.0074605302094441798, 0.015998262892045551, 0.0389046119935164, -0.0028838583371278872, 0.0038916821609738085, 0.01165995003443894, 0.015134235918840163]	0.125	74.513	E	52	4	3	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.401
[0.053340443270488487, -0.093674814774564227, -0.023836306184383111, -0.074801095957666958, -0.0068346274502680748, 0.024201165646414849, 0.028017478415483649, 0.01345277646597857, -0.032956485432356353, -0.0018968380272167055, 0.0002374843413736521, 0.043356052825616886]	0.279	74.745	A	45	9	2	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.461
[0.090713774228132163, -0.052049091732555633, 0.061294478647119809, -0.057630606170749492, 0.0096369247455904902, -0.0067948314318922835, 0.01885929362066226, -0.0087833758683199658, -0.004009969338049273, -0.019326205702370047, 0.041968355433002598, -0.018298756149035443]	0.127	74.977	A	33	9	1	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.599
[0.13905063843986196, -0.010369902711153879, 0.1156362109285214, -0.022616108051416717, -0.00082588198373144471, -0.031055672912159146, 0.035314145206782575, -0.031862688030868225, 0.018614730207909769, -0.029328551738170741, 0.022250907994120755, 0.013412632131991863]	0.086	75.209	G#	32	8	1	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.479
[-0.00021473486404573159, -0.032553139147915779, 0.03407932553264869, -0.036591488489715697, 0.013763099060712502, 0.038239000736550448, -0.011902399860828358, -0.010811124568095078, -0.0091321449201398185, 0.016091828109931049, 0.017765812600699534, 0.029493986496752035]	0.494	75.442	G	79	7	5	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.506
[0.053955418903902319, -0.05553987533949091, -0.043790360337156019, -0.011837924495118494, 0.0016548559998087451, 0.028519730751672117, 0.0083676395084819957, 0.034618456211692558, -0.038003611613661004, -0.033783952266311597, 0.0024064757173762226, -0.0068893194054246796]	0.230	75.674	E	40	4	2	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.559
[0.0022463248351780722, 0.008603211856732438, 0.053285794695304665, -0.011676457788341687, -0.0054560535752869706, -0.033750565631720887, 0.040246064685471906, -0.044199310491044898, 0.044154018465274024, 0.036523585582401076, 0.0094557029182239516, 0.022151473071056214]	0.105	75.906	F#	30	6	1	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.546
[0.079737373071249729, 0.041660027075585221, 0.10390189176591388, -0.028071299153404672, 0.010401521112858794, -0.005255419233444086, 0.02286597659501808, -0.051785704134668056, -0.02072086895352639, 0.00092286745130481672, -0.011960452915133028, 0.029399253398956417]	0.082	76.138	A	33	9	1	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.561
[-0.017423940945503681, 0.008119157986944776, 0.05835664715128306, 0.020544765713510233, -0.013662999963713143, 0.0034300541287879682, 0.023218088225603672, 0.0013403527517535036, 0.0015335702451936149, 0.0083791999098919486, 0.0059220634803838108, -0.014990529780682247]	0.199	76.370	B	35	11	1	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.503
[0.04510536463336913, -0.08147574224715444, -0.03149559290083357, 0.012495537627943122, 0.02354030238775328, 0.085956253532463181, 0.0087185943368021969, 0.013669988384013997, -0.0013804972027868744, -0.017062454888938205, 0.00031903060666167352, 0.0045763971555287768]	0.208	76.603	D	50	2	3	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.604
[0.0048397621051266531, -0.018021553308321194, 0.033281150767630746, -0.03346415766277764, -0.050249969718889974, -0.00075879024462868891, 0.031341381274830354, -0.0028370461750378347, 0.028774049897528395, -0.0016748374010716665, -0.0067130160772276492, -0.0056154791297067345]	0.208	76.835	C	36	0	2	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.562
[-0.023776048787623252, -0.00050892305369784987, 0.034335453013268728, -0.020810457462628378, -0.019009744647510561, 0.012485383422967818, -0.014938934921533838, 0.066228287732036956, 0.020567253515558975, -0.018205156978218916, -0.047791781737291851, -0.024627144297725365]	0.261	77.067	F	41	5	2	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.654
[0.03140304503693353, -0.10222307467591202, -0.030960676092268633, 0.0096504319295661455, -0.0022001727088697409, 0.049990749526075552, 0.0069806903339727014, -0.0012006613371263865, -0.021490033078331659, -0.021645860850368317, -0.026363673723846834, 0.0087698104574669457]	0.289	77.299	G#	32	8	1	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	0.714
[-0.03110935881699978, -0.054421120013544516, -0.029232555783284889, -0.021093260250033972, -0.030722207057489341, -0.011254115576356458, 0.0096358977739222397, -0.038855714909107206, 0.022908460246964801, -0.020623085489281344, 0.019035896476786031, 0.018692833955059978]	0.234	77.531	E	52	4	3	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.723
[-0.093103203598347117, -0.077721706373552427, -0.074788220689580659, -0.05514396962283797, -0.0071666306120340851, -0.020690745853418655, -0.012950598626742806, -0.015729531213267665, -0.01402640745281496, -0.0081373094171574029, 0.0093335739312865526, 0.0086812776825645581]	0.233	77.764	A	45	9	2	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.675
[0.047000857500592012, 0.025131461650858552, 0.022589298356132291, -0.03520412184475312, 0.056975018617446242, -0.0019669023940703028, 0.029389407711540957, -0.001847897899817574, -0.020471275584841318, 0.004010283142291033, -0.014307982719422411, -0.023050075733842466]	0.286	77.973	D#	39	3	2	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.677
[0.067745926685841604, 0.00082085728225869833, 0.015927795552762514, -0.00089793088313763357, -0.02254907270767435, -0.001631186603271783, 0.035793317561761129, -0.017026634703293957, 0.016275194295737417, 0.019269000986390294, -0.011359639171849831, -0.0084565875138604384]	0.251	78.205	F#	30	6	1	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.704
[-0.027569507348677261, -0.042889131497205447, -0.051979162601224635, -0.10255816238908209, -0.058369910873580594, -0.0095420106400299909, -0.017061492993007299, 0.0024616481515497665, 0.0033659015314246709, 0.025766139182948653, -0.027384594786066408, -0.022267683020105532]	0.207	78.437	D	50	2	3	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.663
[0.033726514977170566, 0.010921558648998244, -0.020133259532325178, -0.068347924529619075, -0.042291119885088886, -0.013307206077586082, -0.012987867003800294, -0.0086362037120200526, -0.031831670999007425, 0.0038964465675041509, 0.0081449553293617503, -0.017414009140714351]	0.096	78.669	D	50	2	3	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.728
[0.10894602189537693, -0.007281428623726556, -0.0052552632949970195, -0.0098882198658578301, -0.00036447684495919449, 0.0075640532510794804, -0.0087328826980916166, 0.0018319824173713857, 0.023904185029850505, 0.011157480478300355, 0.0046517159043966781, 0.032042318247895718]	0.119	78.901	D	50	2	3	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.745
[0.011556202124351482, -0.019241568073134631, -0.053849865374727995, -0.004839472944792333, 0.021656558661561593, -0.011341103003689564, -0.0099949800883267284, 0.065617634257545104, -0.028541012901403501, -0.0084478410029699101, 0.025464578079594253, -0.055963080868931613]	0.288	79.134	A	93	9	6	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.669
[0.035783957781470907, 0.00044304101993641653, -0.02957851208112772, -0.079021085628469143, -0.0081540090615948337, -0.009677203750422721, 0.010229664892475321, -0.06674434763180398, -0.0045335551828997985, -0.019068705081510852, -0.026031551494347688, -0.0054940396369643086]	0.215	79.366	E	52	4	3	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.668
[0.049767127192205073, 0.099880961059378451, 0.059383579009834014, -0.02442177512609147, 0.024876383158470895, 0.010092944967236209, 0.02684533058581403, -0.03478181279298577, 0.007372946691813086, -0.026638973823242637, 0.0012686568482470689, 0.019629494264559594]	0.167	79.598	F	53	5	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.676
[0.11775535950120883, 0.12005875577086102, -0.047239528263769544, -0.023610029622378837, 0.02751750251013273, 0.0096503224523805387, 0.00048789396147721472, -0.040313743019446513, 0.038370488476837709, 0.015865607840113229, -0.042552966623168001, 0.029554543315764757]	0.177	79.830	C	48	0	3	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.651
[0.094438658450609406, 0.05160153318520877, 0.030993191939428497, -0.0071841993329298786, -0.015098281012606298, -0.0090476208569504561, 0.039579283844493746, -0.044375549200115993, 0.022561473795404685, 0.01370816343796241, -0.030482670415230281, 0.036499364998753302]	0.156	80.062	A	33	9	1	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.652
[-0.046077116511815286, -0.084587675477786062, -0.07968622688066393, -0.028941147118265575, -0.036528923939208549, 0.0081965502230410461, 0.043073678548202918, -0.044581518092231362, 0.0033760903767354471, -0.021818852416187511, -0.00064669348574202131, 0.037622889140835072]	0.264	80.295	A	57	9	3	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.503
[-0.012718332183468678, 0.024663235887791995, 0.0012882912010766647, -0.030076117269262351, -0.023511271606498303, -0.014700350540065261, 0.02995207121806993, -0.014481557182357498, 0.011474326272439861, 0.016327688173225212, 0.0066722312932104098, 0.041642422149787875]	0.197	80.527	C	36	0	2	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.561
[0.03081953034805654, 0.066386452472030733, 0.020687361421497668, 0.02198398674834106, -0.033790206633539321, -0.0072698536042275358, 0.031971911950561309, -0.013706604307122202, -0.012246088054273543, -0.0063591325412029817, -0.014985765398947472, -0.0047687312703185289]	0.187	80.759	F	41	5	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.630
[0.063460546941389681, 0.048276450257412513, -0.023465625444134434, -0.0020147217763401815, -0.031991786123740616, -0.031825024989622745, 0.043646392856930914, -0.0082914889205394984, 0.0061989416883630969, 0.023900770908945577, 0.017695157539921416, -0.0052472801087425341]	0.314	80.968	A	45	9	2	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.631
[-0.015053307866450647, 0.076369693380702403, -0.0062009119713040146, -0.018216448277339446, -0.0078599024520935815, -0.020254504956461482, 0.011826636999667678, -0.012547538621818847, 0.03322997368339578, 0.013354740282817915, -0.027880955190051081, 0.031162106423698481]	0.201	81.200	C	48	0	3	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.724
[0.024246680229044668, 0.073339726152828577, 0.01386182306836389, -0.10609745959330394, -0.0026032662152282288, -0.012902689448528987, 0.067071467517834008, -0.058494819145240608, 0.036110500002097423, 0.00071020363653543327, -0.041433464172180308, -0.0073562967060582492]	0.269	81.432	C	48	0	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.486
[0.043787298288433502, 0.09219078389780351, 0.025349866608257374, -0.028552975047948702, 0.027316864380716739, -0.020745656439350061, 0.027188439656100419, -0.051702472579549491, 0.032835641648691682, 0.0033957551541955711, -0.0098386535122226386, -0.012803707273443118]	0.149	81.456	G	31	7	1	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.667
[0.080851556588183673, 0.00689767371050771, 0.040909620131168688, 0.058542194494791366, -0.039689000006846074, -0.088995062178836987, -0.062575899097678009, -0.057467418792042368, 0.039032671647074822, 0.10052775784452868, -0.042152993463762396, 0.032153323590578431]	0.233	81.665	F	41	5	2	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.509
[0.077634721131634471, 0.040330276299444134, 0.00057896986891536526, 0.0039936487005956421, -0.022032366537046291, -0.019243094101379463, 0.014794839806311992, -0.037914872365165768, 0.0010438428842578602, 0.024034129768332239, -0.027615125034075896, 0.041463983633236945]	0.282	81.688	G	31	7	1	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.727
[0.050440068736853694, 0.037507245353640188, 0.018404449172162097, -0.028468781975363951, -0.0089122156368900991, 0.0044895218603049278, 0.053491328680112395, 0.028196442928498017, -0.021800920440554646, 0.019235866562380095, -0.008895765116610806, -0.01572724781359475]	0.233	81.897	D	50	2	3	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.711
[-0.013005125391082872, -0.053653525934399399, -0.036788374097765586, -0.066555373523845732, -0.053982691209564122, -0.025260526783581431, 0.033239623954810768, 0.013281813876328758, -0.0011509628379386542, 0.021995821084548037, 0.0071081476015110385, -0.0066233721403075631]	0.210	82.129	D#	51	3	3	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.664
[0.060050686158436957, -0.033643015524080902, -0.020695108209192126, -0.050460372477140802, -0.047645621480704871, -0.016203365216401634, -0.0098857537781937028, -0.040919714565340666, -0.0036625605069109659, 0.0036099942725996269, 0.0050818141234755211, -0.036016483199999887]	0.100	82.361	D	50	2	3	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.737
[0.083188279286820307, 0.020806178277144784, 0.027432418380446515, -0.008356596571323727, -0.023983844717815471, 0.0075373133948423848, -0.00026869799282165343, 0.0034779697664951673, 0.02318227779925891, -0.0044751153146324251, 9.5509258912538039e-05, 0.019314131906443276]	0.110	82.593	D	50	2	3	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.663
[0.028640692817590404, -0.069992901403780713, -0.03391070001605765, -0.050822236115769824, -0.015617012685777774, 0.0078295698783082436, -0.028854797543957433, 0.012690384650462934, -0.0024414385960429834, -0.0026433921803757808, 0.0095129993051023022, -0.012076668782378857]	0.323	82.826	D	50	2	3	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.627
[-0.0028966188850555021, 0.0080531034636427776, -0.055741095135412692, -0.013869048448334781, 0.021303316602239612, -0.019673245576326232, 0.0062494787462773352, -0.032696352311611519, -0.066567591314009009, -0.029327522707415603, 0.0040314425086808627, -0.020261047751878137]	0.241	83.058	E	40	4	2	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.666
[0.059878128843739456, 0.14817108785572297, -0.013741321623564484, -0.027409487873753881, 0.010798506901526634, -0.018657957368129287, 0.064741650085344174, -0.0039175867655013522, 0.0001764663807443662, -0.028475941750833192, 0.039332762684100055, -0.037622980830875626]	0.165	83.290	F	53	5	3	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.638
[0.093162638216040719, 0.078022827333412592, 0.0073431568652865846, -0.032235261015022935, 0.0095990967786268259, 0.015307932667448086, 0.0061336324428682282, -0.046573570698846316, 0.023138746854859255, 0.010695562422950021, -0.014975309580811162, 0.012730998086883081]	0.166	83.522	A	33	9	1	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.671
[0.046569840876074547, 0.11563084731981767, 0.030409757380723997, -0.0072390959205436726, 0.032940754869435228, -0.043269769891617009, 0.030518379439586015, -0.035083594763392748, 0.0011969479971392996, -0.0079028727381802097, 0.044962971622964941, 0.0081606322623390889]	0.177	83.754	A	33	9	1	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.631
[-0.046067391195299234, -0.090350038805767793, -0.088704733329293406, -0.08905066415337029, -0.0082473877319399671, -0.038229767686849908, 0.071369665057607432, -0.037445650366819801, 0.025279739607710384, -0.0075827124644324865, 0.0088871579923751609, 0.059062367852075678]	0.246	83.987	A	57	9	3	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.542
[-0.054439403627110347, -0.0022108150739911141, -0.010786671214401123, 0.035507911412665391, -0.027497404691980313, 0.0088309318332072326, 0.038719795641425643, 0.0056605575822766133, 0.071668095368640244, 0.021717786776603163, 0.032554450706252562, 0.068841267359986649]	0.170	84.219	C	36	0	2	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.654
[0.071401888607109235, 0.08410761704612657, 0.047928473285725602, 0.00054810201906010817, -0.051054201908037326, 0.017629774878789216, 0.035549672641781965, -0.013723376311760398, -0.024929132849453792, 0.014931336909798677, -0.0083169824590245481, 0.029170240570816641]	0.175	84.451	E	52	4	3	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.614
[-0.01095427981710652, -0.043898380646543632, -0.019034967825393264, -0.0041869335436525643, 0.0060014761182244653, -0.0076081892905233636, 0.00059731963174723852, -0.0011294588911110021, -0.0092621457398277141, 0.019060385198729241, 0.0084666301810817166, -0.019279383121136206]	0.382	84.683	A	81	9	5	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.630
[-0.064089778312078335, -0.052546743925052992, -0.062662496917674962, -0.055955160875400721, -0.0071097568929423096, -0.0021467609715726805, 0.051585532630778169, 0.0058749773645129155, -0.005059862238492115, -0.002232910432644526, 0.014798275981039387, 0.016782664276423293]	0.280	84.915	C	48	0	3	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.504
[0.074007166251496476, 0.066103679672001425, 0.0075728527376050427, -0.0055372272075220391, -0.013491947587182671, -0.023467332118408849, 0.042910475743380763, -0.013122241916808426, 0.0086860528828431038, -0.0065662067657578519, -0.021191243498773792, 0.028243521571505028]	0.135	85.148	G	31	7	1	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.657
