time	MFCC	ZC	noteName	noteMIDI	noteKey	noteOctave	chordName	chordKey	chordMode	chordNotes	RMS
176.890	[0.20708264710114149, 0.060365876339272352, -0.077589397283908609, -0.080640049878926215, 0.0024635409729620757, -0.098431395431955504]	0.036	B	47	11	2	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]	0.524
177.191	[0.17204617875945377, 0.16345678442991451, -0.066526517701019902, -0.086707438523394048, -0.076941484435050445, -0.072240187416151527]	0.079	B	47	11	2	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]	0.404
177.308	[0.093678807389087695, -0.028865087122106142, -0.098661078177495115, -0.040279124294081044, -0.02794468924152425, 0.0057335294436532524]	0.075	B	47	11	2	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.518
177.493	[0.10896113057736843, -0.096362558504639498, -0.064808660080705335, -0.09166197541073573, 0.0031953051768393841, -0.031293896090571059]	0.093	G#	56	8	3	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.601
177.702	[0.061421925324624184, -0.052676133198660026, -0.090984440195022734, -0.023963385656196077, 0.018371955725983324, 0.023155833102497251]	0.057	G#	56	8	3	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.396
177.958	[-0.0038022303724122059, -0.057508101707194774, -0.02898355444437287, -0.063810386965991103, -0.0039793172008842411, -0.0028404024274671261]	0.152	F#	54	6	3	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.224
178.260	[0.20467984707008197, 0.039272938472823433, -0.034061276098005897, 0.041660495713676006, -0.016266947248296582, -0.025902487985002588]	0.236	G#	68	8	4	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.385
178.306	[0.087309665641899112, 0.048494541873374639, -0.029992190491085226, 0.0021936175554106243, 0.0082931016964727985, -0.021292922258445448]	0.097	G	43	7	2	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.479
178.492	[0.17054053054827095, -0.10096976226265618, -0.06060971545882228, 0.0092527050059757563, 0.097378112193548721, -0.019567762618360976]	0.137	C	60	0	4	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.336
178.608	[0.044171109229260312, -0.061523448969573874, -0.0011270207260160833, 9.0088979893959386e-05, 0.023448015482456754, 0.015253768855045377]	0.126	G#	32	8	1	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.189
179.003	[0.039758300436481098, 0.0083599025950412704, -0.012140119585943453, -0.023327076175270297, 0.0048218746219539557, -0.039832411460604164]	0.169	G#	56	8	3	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.199
179.467	[0.087939179300916687, 0.0088278327384743102, -0.038238820476220681, -0.019489201122110805, -0.01392774729490444, -0.023332357551196347]	0.239	G#	56	8	3	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.195
179.769	[0.2948982880123982, 0.083798814957688275, 0.0022694850539740413, 0.030739197457861002, -0.016528769035788406, -0.045391554528029586]	0.057	F	53	5	3	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.705
179.792	[0.10048593696488388, -0.021374184463383846, -0.042772527300682296, -0.0028367796657630465, -0.00048573422361988865, -0.046945752206202479]	0.064	F#	42	6	2	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.488
180.001	[0.16536812824653754, 0.016116518145427163, -0.027650867756360505, -0.043212789256138431, -0.061677113677904891, -0.023949039754476424]	0.126	D#	39	3	2	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.308
180.210	[0.050016582492823793, 0.0058401768996548253, -0.04666422334155991, -0.017991610711438809, 0.012436216493942848, 0.011379319767299032]	0.183	F#	54	6	3	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.325
180.326	[0.0091626802741403262, -0.040996275219469927, -0.043745091808462172, -0.021506504706863355, 0.0033151183958549891, -0.0047333509780713165]	0.140	G	55	7	3	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.428
180.489	[0.14805430820390561, 0.024088190039055785, -0.066690859950441245, -0.050874680222636498, 0.055768121093044999, -0.06089402974704014]	0.119	F	41	5	2	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.621
180.605	[0.056593685614952281, -0.038147727481594881, -0.07264875780673262, -0.082389776322480762, 0.0049468721163989701, -0.026640203147868427]	0.073	G#	56	8	3	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.515
180.860	[-0.077002125551940873, -0.12456707086674085, -0.1193525652808712, -0.089596859184993133, -0.0084239642074918734, 0.024470108542111763]	0.083	G#	56	8	3	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.513
181.000	[-0.037398266351412517, -0.11192044057901054, -0.10880192818438814, -0.087321348548038885, -0.067326592948121891, -0.0090806936287486217]	0.145	G#	56	8	3	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.333
181.255	[0.058527892770841132, 0.060365210720789493, -0.048355556592339109, -0.022534002218641137, 0.035559088950013681, -0.02485204155771133]	0.215	G	55	7	3	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	0.354
181.487	[0.082356206844128463, 0.024139153783570028, -0.049800335155386385, -0.078101627444803742, 0.0085358201094965103, 0.068222714901590001]	0.122	D#	39	3	2	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.417
181.603	[-0.017885904064004483, -0.077807343849289307, -0.13417268762805112, -0.072590915651343291, 0.030953077891811401, 0.016977714259084276]	0.140	G#	56	8	3	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.376
181.766	[0.01118720238044001, -0.038620731618896731, -0.088481099466295565, -0.056649731532651029, -0.023937992191114432, -0.008571291314069784]	0.155	G#	56	8	3	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.370
181.998	[0.066045867125384364, 0.0028962426786434429, -0.059449686672583282, -0.056342405704442308, -0.034325165340269873, 0.0043882660662189245]	0.160	G	55	7	3	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.256
182.346	[0.11326958519956089, 0.073781945245047872, -0.13114202842009395, -0.10427108382143653, 0.025808384106498227, -0.025757344546032429]	0.381	B	47	11	2	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.162
182.509	[0.015662431714219473, 0.021044394929729281, 0.0069310965476486845, 0.03624826889385626, -0.045861362600874984, -0.040951275966595709]	0.200	G#	56	8	3	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.166
182.764	[0.14770365570213359, 0.005437297591584192, -0.004777384101072266, -0.029009063593705309, -0.030780588125908268, -0.046183302051270581]	0.041	F#	42	6	2	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.707
182.927	[0.14640848011543847, -0.020256121721723561, -0.055875803979987482, -0.095964427002957722, -0.021022873689968524, 0.0020947292245662194]	0.039	F#	54	6	3	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.626
183.089	[0.12753583467994628, 0.0016635749743652872, -0.13221773777606616, -0.11042978921517094, 0.0076706182038378335, -0.035971733551256199]	0.044	G#	56	8	3	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.502
183.252	[0.050016175658081224, -0.007816301944275952, -0.0086239697706362271, -0.030446541655712044, -0.0057958127792696011, -0.033434902221053026]	0.074	B	47	11	2	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.392
183.484	[0.17513516853858654, 0.056829116874357606, -0.041486956552774311, -0.096714868011542235, 0.0098849556544670248, -0.015444789460637222]	0.094	C	48	0	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.436
183.507	[0.06743191558207931, -0.0098629863699450995, -0.005153025582975237, -0.0067218403306245188, -0.066891186004220754, 0.013611657992019419]	0.104	B	35	11	1	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.292
183.972	[0.058098874387729184, -0.027879199780513959, -0.053160567194506216, 0.081843468520250942, 0.016310727066101049, -0.015456328000668923]	0.083	G	43	7	2	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.459
184.250	[0.15130274839420993, 0.041762340532554912, 0.09221317711405308, -0.0068800655210169721, -0.023293698211955323, -0.06166461995180695]	0.169	F	41	5	2	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.481
184.320	[0.095112904822271555, 0.021350864141567786, -0.0080781190602935427, -0.037921443658225869, -0.01877071275201006, 0.0014274475486870549]	0.102	G#	44	8	2	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.509
184.506	[0.062315587234849361, -0.027575158773784129, -0.061525689083861079, -0.040094250030831294, 0.020949932534826618, -0.056683946332459781]	0.091	G#	32	8	1	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.420
184.761	[0.12720365941998341, -0.089480630973994293, -0.021125041352692674, -0.053896062991024549, 0.069708183743892885, 0.0058374312013605252]	0.082	G#	32	8	1	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.419
184.970	[0.23503634259803827, 0.0034637430284043935, -0.082966202673296685, -0.018488970761354147, 0.072817642630836801, 0.01359652447978474]	0.111	G	55	7	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.555
185.017	[0.05092355381501492, -0.062743379434704746, -0.090011713731200996, -0.021362215410967052, -0.049368416904414951, -0.0016512401749646534]	0.084	G#	56	8	3	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.329
185.272	[0.020307113043315866, -0.07110138940106453, -0.080277960448757527, -0.038688366185143465, 0.01818150269828378, -0.00063663804262705762]	0.068	G#	56	8	3	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.426
185.481	[-0.061027065465267455, -0.080770274805484363, -0.064169449828327937, -0.0323815051094705, 0.011692284090555605, 0.0176635196587729]	0.093	G#	56	8	3	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.419
185.760	[0.009966823888165971, -0.030979824585309589, -0.047203431584036226, -0.038689548969766854, -0.0038176857851507612, 0.00060568323717576859]	0.091	D#	39	3	2	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.469
185.899	[0.20441838775861312, 0.010649414122673964, -0.12731506100317672, -0.048443691055121467, 0.022276335456612548, -0.034728490556867178]	0.074	G#	56	8	3	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.341
186.085	[0.16782683907377957, 0.11392153731294946, -0.14173502678671498, -0.077623878381912759, 0.0651540374431306, -0.045671010716420386]	0.060	A	57	9	3	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.287
186.224	[0.017195431646951125, -0.0044383814425470102, -0.034218971674079453, -0.011496865052849576, 0.0017038458557150217, -0.032448835706475138]	0.132	D#	27	3	1	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.283
186.503	[0.20891727204899987, 0.078151284363790208, -0.065646132806612051, -0.0070423474705639845, 0.080716260054255237, 0.030156402069189917]	0.468	A	57	9	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.365
186.526	[-0.024513899360209028, 0.02390081044419989, -0.075407986090682333, -0.036188235948990302, -0.062574958968089636, -0.074747887978548297]	0.192	F#	42	6	2	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.218
186.967	[0.45921715803460383, 0.29378767774417008, 0.060919625622474043, -0.27583170121044809, -0.010738626487166916, 0.049182077465511842]	0.249	G#	92	8	6	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.168
186.990	[-0.058343900054657484, -0.079378521344058733, -0.093290819180978327, -0.066275298745639824, -0.050938248508297555, -0.083821820746438458]	0.254	G#	56	8	3	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.199
187.246	[0.088626031835094196, -0.0083269323608183444, -0.017637690083349131, -0.0025335373785499958, 0.012554111829633912, -0.086632561954313139]	0.225	D#	39	3	2	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.431
187.408	[0.049854104963190995, -0.003438544338874572, 0.016962203123765521, -0.024679090357455604, 0.019433012244767858, -0.032876042051270468]	0.148	B	47	11	2	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.289
187.733	[0.079264732284719711, 0.12269601684386218, -0.039653587847271674, -0.017746954883078359, 0.11084053649693631, -0.028990115712623991]	0.169	G	43	7	2	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.270
187.989	[0.20462160997189865, 0.13941580802721118, 0.0057852046650967315, -0.08235664291120913, 0.047748471926733885, 0.041758657676041998]	0.287	F	29	5	1	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.316
188.035	[0.10159857054634115, -0.050750939083049451, -0.048478105520606399, -0.01640288988296849, 0.051225992020094216, -0.056421223398718252]	0.115	E	64	4	4	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.228
188.360	[0.073490544978281336, -0.12587952890218407, -0.034120614195438742, 0.0023676746019457378, 0.066293106101945998, 0.040296082927582938]	0.055	C#	61	1	4	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.548
188.523	[0.071935129197225625, -0.11783222398015092, -0.075397427411492843, -0.035039111733622751, 0.042872293890598823, -0.016925881110126495]	0.097	C#	61	1	4	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.287
188.639	[-0.031288084269138303, -0.14636650102582643, -0.052221919899902366, -0.035659694671020883, 0.0065981168875773478, 0.015060270663924902]	0.063	C#	61	1	4	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.487
188.755	[0.20529372870568058, 0.039618398271285757, -7.7877877414313324e-05, -0.043244712984370999, -0.016852332122831843, -0.076051851189586364]	0.094	C	48	0	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.713
188.848	[0.11635662629641065, 0.023493446413717051, -0.0010630686054653906, -0.043139240086406364, -0.042291261915940306, -0.067482301307000822]	0.041	B	47	11	2	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]	0.607
189.103	[0.20045588091995781, 0.046398568885088969, -0.074238031645491448, -0.073471119794811607, 0.049008240021926962, -0.074246718036246939]	0.082	B	47	11	2	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]	0.422
189.336	[0.10459018063951123, -0.080744978685968985, -0.069683342046201122, -0.060136768783314115, -0.024184958042209572, 0.027667602846351839]	0.044	G#	56	8	3	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.643
189.498	[0.10066228525743409, -0.036902885244471814, -0.038160720330798238, -0.074745454730414829, -0.058657716214681757, -0.038670818464556451]	0.110	A	45	9	2	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.678
189.591	[0.079434176054915595, -0.0346454798287067, -0.062220275477921409, -0.038411237722148273, -0.073063347475332191, -0.013493749716310165]	0.095	A	57	9	3	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.338
189.823	[0.1178958707416996, -0.01053394699266829, -0.081656647049851483, -0.060141663021594099, -0.0272532186901513, -0.0031204792498254054]	0.138	F#	54	6	3	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.174
190.032	[0.058064815663646144, 0.0060157057069686153, -0.093075510616944468, -0.07629356494609936, -0.0053785378045681717, -0.079136141591773873]	0.172	G#	56	8	3	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	0.191
190.195	[0.014614005884123617, -0.016127701750025827, 0.02515941086949227, -0.034280484260233834, 0.0389335429059771, -0.009800813460016702]	0.297	A#	34	10	1	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.223
190.264	[0.11529703321493583, 0.033152468188488764, -0.067419568745617678, -0.054500483454219505, 0.013388647114491423, -0.013457896813250552]	0.120	B	47	11	2	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]	0.517
190.450	[0.040545463566065879, -0.032257124338717476, -0.04515674353183588, -0.016205691025682884, -0.036670829665191786, 0.022032541958209115]	0.087	B	47	11	2	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]	0.575
190.682	[0.062479464786807444, 0.019921084686570965, -0.069945574966816013, -0.064438861534965114, -0.057277498447267816, 0.017192895943195449]	0.090	C	48	0	3	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]	0.516
190.798	[0.071744831041977652, -0.0047504930542886037, -0.075400071584059217, -0.085124974585029461, -0.0086622462519472445, -0.0563781282893802]	0.088	A#	46	10	2	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.519
191.007	[0.11361932349386093, 0.091754294403633252, -0.057055452180260938, -0.055264128302059033, -0.0080802468357824529, -0.053734610059878549]	0.346	F	41	5	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.407
191.054	[0.12944146715799176, 0.039941554742330937, -0.10869069308411942, -0.11195240651259598, 0.044554795271938875, -0.10271809119710502]	0.118	G	55	7	3	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.395
191.240	[0.018966547809042535, -0.044004386515059335, -0.014759413997343228, -0.034688719612722754, 0.014115777497447959, -0.0087056144361724996]	0.117	G	55	7	3	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.183
191.727	[0.096552569018587983, 0.075609434046319673, -0.026040447582828537, -0.031996442552301461, -0.0072488253242613612, 0.010003362786790503]	0.381	E	76	4	5	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.217
191.750	[0.014434264478213686, 0.010431357393786669, -0.031305649122098544, 0.01839114962364554, -0.012528738480862101, 0.027922354646428827]	0.139	F#	42	6	2	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.278
192.493	[0.07032080905417433, 0.013971989139974814, -0.038830789166067754, -0.021869005124000127, -0.039350043450398366, 0.035211541690322631]	0.134	F#	30	6	1	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.149
192.981	[-0.0079084310451529357, 0.068304883208720496, -0.029743825461893521, -0.057641549890752097, -0.023172158137190004, -0.058839918248014933]	0.294	A#	94	10	6	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.212
193.236	[0.19555741186060713, 0.21788165431716683, 0.042372434376247319, -0.048215673835442417, 0.13048937845618538, -0.0081888074347835019]	0.363	A#	94	10	6	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.163
193.260	[0.037850088874199078, 0.031566053523405219, -0.010690150340732629, -0.010805152217351845, -0.049847427253771281, -0.046005735971621116]	0.051	F	41	5	2	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.888
193.562	[0.11677566450016427, 0.052725407904921869, 0.0027353642689006584, -0.008414881463407178, -0.025133311438120299, -0.034401924540001065]	0.023	F#	42	6	2	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.468
193.701	[0.071019840909996246, 0.041110129094751972, 0.0096760754489302082, -0.026385023576906922, -0.010172653671810387, -0.046797268307573754]	0.091	F#	42	6	2	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.279
193.887	[0.1929583282956191, 0.25788783205928761, -0.043047551120819226, -0.067625029663442957, 0.041211093681144548, -0.039405768073570435]	0.125	F	41	5	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.237
193.980	[0.059632269431703182, 0.032349062371093744, -0.076868511749530535, -0.081347253955920254, 0.036470478291451044, -0.03630855491878425]	0.289	G	43	7	2	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.318
194.142	[0.058732399813636003, -0.033653442532493763, -0.06587406348915989, -0.013479723320797521, 0.015227262108672953, 0.028472856124540334]	0.084	C#	25	1	1	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.236
194.514	[0.31019087581578736, 0.34451805905430927, -0.31060353707968391, 0.11355274481627195, -0.088700386083400987, 0.021463959587156849]	0.476	C	108	0	8	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.325
194.537	[-0.10993464120331402, 0.082457471069735805, -0.10387597195377284, 0.032353756863824371, -0.071739775348288626, 0.022959315461140651]	0.848	C#	109	1	8	C#m	1	0	[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]	0.396
194.723	[0.075412048312436905, 0.12352028586805677, 0.011459724518030576, -0.010022227140515618, -0.084192238653733223, -0.10992898565972165]	0.340	F#	102	6	7	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.561
194.769	[0.031340263730146971, -0.021661761412513501, -0.02517654217387736, 0.0096823110187143156, -0.047642907376429414, 0.0080317997932330618]	0.166	C#	61	1	4	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.429
195.048	[0.0070042449039793807, -0.045157596702387469, -0.062310520968653409, -0.022448313271991312, 0.0075157067518441525, -0.050666095277325282]	0.261	C#	49	1	3	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.405
195.233	[-0.03125384855153146, -0.029125672366471012, -0.13461608615708737, -0.0679255403460092, 0.020452829046242498, -0.047031024805285926]	0.249	F#	30	6	1	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.322
195.512	[0.051436682559647735, -0.0037207884515587709, 0.049579336945894358, 0.077303748089839058, 0.028822966713207426, -0.072058874202324777]	0.167	G	43	7	2	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.413
195.651	[0.33310183322340176, 0.12392668802884835, -0.10581332676207464, -0.013356395640940365, 0.15881196535242348, -0.051048403869073222]	0.084	F#	42	6	2	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]	0.350
195.767	[0.054389080447581853, -0.031792343408901309, 0.0075919715399644207, -0.011178428396408884, 0.047479230526454488, -0.030836665480323818]	0.057	E	64	4	4	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.447
195.976	[0.023153340489268905, 0.04816069086258995, -0.056754804463569002, 0.11771059763281466, 0.049887208352927752, 0.028422779422946465]	0.089	F	29	5	1	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.343
196.139	[0.029647648356666327, 0.1289671953960066, -0.041208501680657636, 0.039510690814768962, 0.067656464902630387, 0.033218098733343367]	0.301	D#	63	3	4	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.295
196.255	[0.15471883049096596, 0.28453171892294032, -0.022561240727405212, -0.13035770556563253, 0.0053127451122044513, 0.0077176692725036472]	0.491	F	41	5	2	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.314
196.278	[0.084016993781374047, 0.11010335237104306, -0.1019889762350028, -0.091832292876490432, 0.025359529660680655, 0.061747537545117068]	0.155	G	55	7	3	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]	0.436
196.418	[0.025005348560602842, 0.012133198172663886, -0.036927139011097503, -0.069972792461968095, 0.022583449915633314, 0.055537421437763933]	0.111	F	41	5	2	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]	0.526
196.534	[-0.0050680446105243748, -0.082635213663098228, -0.037980338532197983, -0.058279398621128319, -0.0082595010093059265, 0.038317031450325383]	0.130	F#	54	6	3	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	0.420
196.719	[-0.001124084315644418, -0.041571661744016004, -0.0020646742166645117, -0.013727515160588019, -0.063057711577330353, 0.046493049895017513]	0.176	G	55	7	3	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	0.322
196.882	[0.11039536811376158, -0.079419543400340561, 0.015314618967600205, -0.0316578485243404, -0.021710568761350114, -0.028202563617069836]	0.103	G#	56	8	3	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.402
196.998	[0.064700184804697441, -0.065181286233122734, -0.033649939260636377, 0.009965901224761254, -0.020950890020877411, -0.013828712131203633]	0.104	G	43	7	2	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.400
